0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,RoomTemp,Humidity
0:27:41,2,0.95,115.0,6.10,6.66,0.03069,6.51,54.38,-999.00,-999.00,-999.00,0,11.63,4.12,3.78,55.21,54.53,53.40,89.94,18.9
0:27:51,2,0.95,115.0,6.10,6.64,0.03089,6.51,54.39,-999.00,-999.00,-999.00,0,11.63,4.13,3.78,55.21,54.54,53.41,89.94,18.9
0:28:01,2,0.94,115.0,6.10,6.61,0.03109,6.53,54.39,-999.00,-999.00,-999.00,0,11.68,4.12,3.78,55.21,54.55,53.42,89.94,18.9
0:28:11,2,0.94,115.0,6.10,6.58,0.03122,6.51,54.38,-999.00,-999.00,-999.00,0,11.68,4.08,3.78,55.21,54.53,53.40,89.94,18.9
0:28:21,2,0.94,115.0,6.10,6.57,0.03141,6.53,54.41,-999.00,-999.00,-999.00,0,11.68,4.11,3.80,55.23,54.56,53.44,89.94,18.9
0:28:31,2,0.94,115.0,6.10,6.59,0.03161,6.50,54.41,-999.00,-999.00,-999.00,0,11.64,4.08,3.78,55.22,54.57,53.43,89.94,18.9
0:28:42,2,0.94,115.0,6.10,6.67,0.03180,6.51,54.39,-999.00,-999.00,-999.00,0,11.64,4.10,3.78,55.23,54.54,53.41,89.94,18.9
0:28:52,2,0.95,115.0,6.10,6.68,0.03200,6.51,54.40,-999.00,-999.00,-999.00,0,11.63,4.12,3.79,55.23,54.54,53.43,89.94,18.9
0:29:02,2,0.95,115.0,6.20,6.69,0.03220,6.53,54.43,-999.00,-999.00,-999.00,0,11.67,4.13,3.80,55.23,54.61,53.46,89.94,18.9
0:29:12,2,0.95,115.0,6.10,6.67,0.03240,6.54,54.43,-999.00,-999.00,-999.00,0,11.68,4.13,3.81,55.23,54.61,53.46,89.94,18.9
0:29:22,2,0.94,114.9,6.20,6.69,0.03253,6.54,54.44,-999.00,-999.00,-999.00,0,11.68,4.13,3.80,55.26,54.59,53.46,89.94,18.9
0:29:33,2,0.95,114.9,6.10,6.67,0.03273,6.56,54.42,-999.00,-999.00,-999.00,0,11.74,4.13,3.81,55.23,54.59,53.45,89.94,18.9
0:29:43,2,0.94,114.9,6.10,6.62,0.03293,6.56,54.44,-999.00,-999.00,-999.00,0,11.74,4.13,3.81,55.26,54.60,53.46,89.94,18.9
0:29:53,2,0.94,114.9,6.10,6.61,0.03313,6.57,54.44,-999.00,-999.00,-999.00,0,11.79,4.10,3.81,55.26,54.61,53.46,89.94,18.9
0:30:03,2,0.94,115.0,6.10,6.58,0.03332,6.57,54.46,-999.00,-999.00,-999.00,0,11.79,4.11,3.81,55.27,54.63,53.49,89.94,18.9
0:30:13,2,0.94,115.0,6.10,6.57,0.03352,6.57,54.47,-999.00,-999.00,-999.00,0,11.79,4.10,3.81,55.29,54.62,53.49,89.94,18.9
0:30:24,2,0.94,115.0,6.10,6.58,0.03371,6.58,54.48,-999.00,-999.00,-999.00,0,11.79,4.13,3.83,55.29,54.64,53.52,89.94,18.9
0:30:34,2,0.94,115.0,6.10,6.61,0.03391,6.57,54.47,-999.00,-999.00,-999.00,0,11.75,4.13,3.82,55.29,54.63,53.50,89.94,18.9
0:30:44,2,0.95,115.0,6.10,6.66,0.03404,6.58,54.49,-999.00,-999.00,-999.00,0,11.74,4.13,3.87,55.29,54.65,53.52,89.94,18.8
0:30:54,2,0.94,115.0,6.10,6.67,0.03424,6.58,54.48,-999.00,-999.00,-999.00,0,11.74,4.13,3.86,55.29,54.64,53.51,89.94,18.8
0:31:04,2,0.94,115.0,6.10,6.67,0.03444,6.60,54.47,-999.00,-999.00,-999.00,0,11.79,4.13,3.87,55.29,54.63,53.49,89.94,18.8
0:31:14,2,0.94,115.0,6.10,6.63,0.03464,6.60,54.48,-999.00,-999.00,-999.00,0,11.79,4.13,3.87,55.29,54.64,53.51,89.94,18.8
0:31:24,2,0.95,115.0,6.10,6.62,0.03483,6.61,54.49,-999.00,-999.00,-999.00,0,11.82,4.13,3.87,55.29,54.64,53.54,89.94,18.8
0:31:34,2,0.94,115.0,6.10,6.58,0.03503,6.61,54.51,-999.00,-999.00,-999.00,0,11.82,4.13,3.87,55.30,54.67,53.57,89.94,18.8
0:31:45,2,0.94,115.0,6.00,6.55,0.03522,6.61,54.50,-999.00,-999.00,-999.00,0,11.83,4.12,3.87,55.32,54.64,53.53,89.94,18.8
0:31:55,2,0.94,115.0,6.00,6.53,0.03535,6.61,54.50,-999.00,-999.00,-999.00,0,11.87,4.10,3.87,55.32,54.66,53.53,89.94,18.8
0:32:05,2,0.94,115.0,6.00,6.55,0.03555,6.61,54.53,-999.00,-999.00,-999.00,0,11.87,4.10,3.87,55.33,54.68,53.57,89.94,18.8
0:32:16,2,0.94,115.0,6.10,6.66,0.03574,6.62,54.53,-999.00,-999.00,-999.00,0,11.87,4.12,3.87,55.34,54.68,53.56,89.94,18.8
0:32:26,2,0.95,115.0,6.20,6.73,0.03594,6.62,54.51,-999.00,-999.00,-999.00,0,11.83,4.13,3.90,55.34,54.65,53.55,89.94,18.8
0:32:36,2,0.95,115.0,6.20,6.77,0.03614,6.59,54.51,-999.00,-999.00,-999.00,0,11.79,4.11,3.87,55.34,54.65,53.55,89.94,18.8
0:32:46,2,0.95,115.0,6.20,6.79,0.03634,6.60,54.51,-999.00,-999.00,-999.00,0,11.79,4.13,3.88,55.34,54.65,53.55,89.94,18.8
0:32:56,2,0.95,115.0,6.30,6.82,0.03655,6.61,54.52,-999.00,-999.00,-999.00,0,11.79,4.13,3.91,55.34,54.65,53.56,89.94,18.9
0:33:06,2,0.95,115.0,6.20,6.79,0.03668,6.62,54.54,-999.00,-999.00,-999.00,0,11.79,4.16,3.90,55.34,54.68,53.59,89.94,18.9
0:33:16,2,0.94,115.1,6.20,6.76,0.03688,6.64,54.53,-999.00,-999.00,-999.00,0,11.81,4.18,3.92,55.36,54.65,53.57,89.94,18.9
0:33:26,2,0.94,115.1,6.20,6.70,0.03708,6.63,54.55,-999.00,-999.00,-999.00,0,11.82,4.14,3.92,55.37,54.71,53.58,89.94,18.9
0:33:37,2,0.94,115.1,6.10,6.64,0.03728,6.65,54.56,-999.00,-999.00,-999.00,0,11.85,4.17,3.92,55.37,54.72,53.58,89.94,18.9
0:33:47,2,0.94,115.1,6.10,6.63,0.03748,6.64,54.55,-999.00,-999.00,-999.00,0,11.87,4.13,3.92,55.37,54.71,53.57,89.94,18.9
0:33:57,2,0.94,115.1,6.10,6.60,0.03768,6.64,54.55,-999.00,-999.00,-999.00,0,11.87,4.13,3.92,55.37,54.70,53.57,89.94,18.9
0:34:07,2,0.94,115.1,6.10,6.57,0.03781,6.65,54.55,-999.00,-999.00,-999.00,0,11.90,4.13,3.92,55.37,54.71,53.57,89.94,18.9
0:34:18,2,0.94,115.1,6.00,6.55,0.03800,6.62,54.56,-999.00,-999.00,-999.00,0,11.87,4.10,3.89,55.37,54.71,53.59,89.94,18.9
0:34:28,2,0.94,115.1,6.10,6.67,0.03820,6.63,54.56,-999.00,-999.00,-999.00,0,11.83,4.13,3.92,55.37,54.71,53.60,89.94,18.9
0:34:39,2,0.95,115.1,6.20,6.77,0.03840,6.62,54.56,-999.00,-999.00,-999.00,0,11.80,4.13,3.92,55.37,54.71,53.60,89.94,18.9
0:34:49,2,0.95,115.1,6.20,6.80,0.03860,6.62,54.57,-999.00,-999.00,-999.00,0,11.79,4.16,3.92,55.37,54.73,53.60,89.94,18.9
0:34:59,2,0.95,115.1,6.30,6.85,0.03880,6.63,54.57,-999.00,-999.00,-999.00,0,11.79,4.17,3.92,55.37,54.74,53.60,89.94,18.9
0:35:09,2,0.95,115.1,6.30,6.86,0.03901,6.63,54.58,-999.00,-999.00,-999.00,0,11.79,4.19,3.92,55.39,54.74,53.60,89.94,18.9
0:35:19,2,0.95,115.1,6.20,6.79,0.03921,6.65,54.59,-999.00,-999.00,-999.00,0,11.82,4.19,3.95,55.41,54.75,53.61,89.94,18.9
0:35:29,2,0.95,115.1,6.20,6.74,0.03941,6.66,54.59,-999.00,-999.00,-999.00,0,11.82,4.19,3.97,55.41,54.75,53.60,89.94,18.9
0:35:39,2,0.95,115.1,6.20,6.72,0.03954,6.67,54.60,-999.00,-999.00,-999.00,0,11.86,4.18,3.98,55.43,54.76,53.60,89.94,18.9
0:35:49,2,0.94,115.1,6.10,6.68,0.03974,6.67,54.61,-999.00,-999.00,-999.00,0,11.87,4.18,3.97,55.43,54.76,53.64,89.94,18.9
0:36:00,2,0.94,115.1,6.10,6.67,0.03994,6.67,54.61,-999.00,-999.00,-999.00,0,11.87,4.15,3.98,55.43,54.76,53.64,89.94,18.9
0:36:10,2,0.95,115.1,6.10,6.63,0.04014,6.66,54.61,-999.00,-999.00,-999.00,0,11.84,4.15,3.98,55.43,54.76,53.65,89.94,18.9
0:36:20,2,0.95,115.1,6.10,6.65,0.04034,6.65,54.61,-999.00,-999.00,-999.00,0,11.80,4.16,3.98,55.43,54.76,53.65,89.94,18.8
0:36:30,2,0.95,115.1,6.10,6.68,0.04054,6.64,54.62,-999.00,-999.00,-999.00,0,11.76,4.19,3.98,55.43,54.77,53.65,89.94,18.8
0:36:40,2,0.95,115.1,6.10,6.68,0.04073,6.64,54.63,-999.00,-999.00,-999.00,0,11.74,4.19,3.98,55.43,54.78,53.68,89.94,18.8
0:36:51,2,0.95,115.1,6.20,6.74,0.04093,6.63,54.62,-999.00,-999.00,-999.00,0,11.74,4.17,3.97,55.43,54.77,53.65,89.94,18.8
0:37:01,2,0.95,115.1,6.20,6.76,0.04107,6.64,54.64,-999.00,-999.00,-999.00,0,11.74,4.20,3.98,55.46,54.79,53.66,89.94,18.8
0:37:11,2,0.95,115.1,6.20,6.73,0.04127,6.65,54.63,-999.00,-999.00,-999.00,0,11.79,4.19,3.98,55.46,54.79,53.65,89.94,18.8
0:37:21,2,0.95,115.0,6.20,6.71,0.04147,6.63,54.64,-999.00,-999.00,-999.00,0,11.79,4.15,3.94,55.48,54.79,53.65,89.94,18.8
0:37:31,2,0.95,115.0,6.10,6.67,0.04167,6.62,54.64,-999.00,-999.00,-999.00,0,11.79,4.14,3.93,55.45,54.79,53.67,89.94,18.8
0:37:41,2,0.95,115.0,6.10,6.64,0.04187,6.63,54.66,-999.00,-999.00,-999.00,0,11.82,4.14,3.94,55.48,54.79,53.70,89.94,18.8
0:37:52,2,0.95,115.0,6.10,6.61,0.04206,6.64,54.66,-999.00,-999.00,-999.00,0,11.82,4.15,3.94,55.48,54.79,53.71,89.94,18.8
0:38:02,2,0.95,115.0,6.10,6.62,0.04219,6.66,54.67,-999.00,-999.00,-999.00,0,11.82,4.17,3.98,55.48,54.81,53.71,89.94,18.8
0:38:12,2,0.95,115.0,6.10,6.63,0.04239,6.63,54.66,-999.00,-999.00,-999.00,0,11.77,4.16,3.96,55.48,54.80,53.71,89.94,18.8
0:38:22,2,0.95,115.0,6.20,6.74,0.04259,6.58,54.66,-999.00,-999.00,-999.00,0,11.69,4.13,3.92,55.48,54.79,53.71,89.94,18.8
0:38:32,2,0.95,115.0,6.20,6.79,0.04279,6.57,54.67,-999.00,-999.00,-999.00,0,11.64,4.14,3.93,55.48,54.82,53.71,89.94,18.8
0:38:42,2,0.95,115.0,6.30,6.82,0.04299,6.56,54.68,-999.00,-999.00,-999.00,0,11.63,4.13,3.92,55.48,54.83,53.73,89.94,18.8
0:38:53,2,0.95,115.0,6.30,6.83,0.04320,6.59,54.68,-999.00,-999.00,-999.00,0,11.63,4.19,3.95,55.49,54.83,53.71,89.94,18.8
0:39:03,2,0.95,115.0,6.30,6.82,0.04340,6.58,54.67,-999.00,-999.00,-999.00,0,11.63,4.19,3.92,55.48,54.82,53.70,89.94,18.8
0:39:13,2,0.95,115.0,6.20,6.80,0.04353,6.60,54.69,-999.00,-999.00,-999.00,0,11.68,4.19,3.93,55.51,54.84,53.72,89.94,18.8
0:39:23,2,0.95,115.0,6.20,6.73,0.04373,6.60,54.69,-999.00,-999.00,-999.00,0,11.68,4.19,3.92,55.51,54.84,53.73,89.94,18.8
0:39:33,2,0.95,115.0,6.20,6.71,0.04393,6.63,54.70,-999.00,-999.00,-999.00,0,11.73,4.19,3.97,55.51,54.84,53.74,89.94,18.8
0:39:44,2,0.95,115.0,6.10,6.68,0.04413,6.61,54.70,-999.00,-999.00,-999.00,0,11.74,4.13,3.97,55.51,54.84,53.74,89.94,18.8
0:39:54,2,0.95,115.0,6.10,6.65,0.04433,6.61,54.70,-999.00,-999.00,-999.00,0,11.74,4.13,3.95,55.51,54.84,53.74,89.94,18.8
0:40:04,2,0.95,115.0,6.10,6.63,0.04453,6.60,54.70,-999.00,-999.00,-999.00,0,11.71,4.13,3.97,55.51,54.86,53.74,89.94,18.8
0:40:14,2,0.95,115.0,6.10,6.65,0.04473,6.58,54.70,-999.00,-999.00,-999.00,0,11.64,4.14,3.97,55.51,54.85,53.74,89.94,18.8
0:40:24,2,0.95,115.0,6.20,6.78,0.04493,6.57,54.71,-999.00,-999.00,-999.00,0,11.58,4.18,3.94,55.51,54.89,53.74,89.94,18.8
0:40:34,2,0.95,115.0,6.30,6.87,0.04506,6.55,54.71,-999.00,-999.00,-999.00,0,11.52,4.19,3.93,55.51,54.89,53.74,89.94,18.8
0:40:44,2,0.95,115.0,6.40,6.95,0.04527,6.53,54.71,-999.00,-999.00,-999.00,0,11.49,4.19,3.92,55.51,54.89,53.74,89.94,18.8
0:40:55,2,0.95,115.0,6.40,6.99,0.04547,6.53,54.73,-999.00,-999.00,-999.00,0,11.47,4.19,3.92,55.51,54.90,53.78,89.94,18.8
0:41:05,2,0.95,115.0,6.40,6.98,0.04568,6.53,54.72,-999.00,-999.00,-999.00,0,11.49,4.19,3.92,55.52,54.89,53.74,89.94,18.8
0:41:15,2,0.95,115.1,6.30,6.91,0.04589,6.55,54.74,-999.00,-999.00,-999.00,0,11.53,4.21,3.92,55.55,54.90,53.78,89.94,18.8
0:41:25,2,0.95,115.1,6.30,6.83,0.04609,6.57,54.74,-999.00,-999.00,-999.00,0,11.54,4.23,3.93,55.54,54.90,53.77,89.94,18.8
0:41:36,2,0.95,115.1,6.20,6.79,0.04629,6.55,54.74,-999.00,-999.00,-999.00,0,11.54,4.19,3.93,55.54,54.90,53.79,89.94,18.8
0:41:46,2,0.95,115.1,6.20,6.77,0.04650,6.57,54.73,-999.00,-999.00,-999.00,0,11.57,4.19,3.96,55.54,54.88,53.78,89.94,18.8
0:41:56,2,0.95,115.1,6.20,6.72,0.04663,6.57,54.75,-999.00,-999.00,-999.00,0,11.57,4.19,3.95,55.56,54.91,53.79,89.94,18.8
0:42:06,2,0.95,115.1,6.10,6.70,0.04683,6.57,54.75,-999.00,-999.00,-999.00,0,11.57,4.19,3.95,55.56,54.91,53.79,89.94,18.8
0:42:16,2,0.95,115.0,6.20,6.72,0.04703,6.57,54.76,-999.00,-999.00,-999.00,0,11.53,4.19,3.98,55.56,54.92,53.79,89.94,18.8
0:42:26,2,0.95,115.0,6.20,6.72,0.04723,6.54,54.76,-999.00,-999.00,-999.00,0,11.44,4.20,3.97,55.56,54.92,53.79,89.94,18.8
0:42:36,2,0.95,115.0,6.20,6.74,0.04743,6.50,54.75,-999.00,-999.00,-999.00,0,11.38,4.19,3.94,55.56,54.92,53.78,89.94,18.8
0:42:47,2,0.95,115.0,6.20,6.76,0.04763,6.51,54.77,-999.00,-999.00,-999.00,0,11.35,4.23,3.94,55.59,54.93,53.80,89.94,18.8
0:42:57,2,0.95,115.0,6.30,6.85,0.04783,6.51,54.77,-999.00,-999.00,-999.00,0,11.35,4.24,3.93,55.56,54.92,53.82,89.94,18.8
0:43:07,2,0.95,115.0,6.30,6.86,0.04797,6.51,54.76,-999.00,-999.00,-999.00,0,11.35,4.24,3.93,55.56,54.93,53.80,89.94,18.8
0:43:17,2,0.95,115.0,6.30,6.85,0.04817,6.52,54.78,-999.00,-999.00,-999.00,0,11.41,4.24,3.92,55.56,54.93,53.84,89.94,18.8
0:43:28,2,0.95,115.0,6.30,6.83,0.04837,6.53,54.80,-999.00,-999.00,-999.00,0,11.41,4.24,3.94,55.62,54.93,53.85,89.94,18.8
0:43:38,2,0.95,115.0,6.20,6.77,0.04858,6.53,54.79,-999.00,-999.00,-999.00,0,11.43,4.24,3.93,55.61,54.93,53.84,89.94,18.8
0:43:48,2,0.95,115.0,6.20,6.73,0.04878,6.55,54.80,-999.00,-999.00,-999.00,0,11.42,4.25,3.97,55.62,54.94,53.85,89.94,18.8
0:43:59,2,0.95,115.0,6.20,6.73,0.04898,6.53,54.80,-999.00,-999.00,-999.00,0,11.43,4.21,3.94,55.62,54.94,53.85,89.94,18.8
0:44:09,2,0.95,115.0,6.10,6.69,0.04918,6.52,54.81,-999.00,-999.00,-999.00,0,11.44,4.20,3.93,55.62,54.96,53.85,89.94,18.8
0:44:19,2,0.95,115.0,6.10,6.68,0.04938,6.54,54.81,-999.00,-999.00,-999.00,0,11.44,4.24,3.95,55.62,54.96,53.85,89.94,18.8
0:44:29,2,0.95,115.0,6.10,6.69,0.04951,6.53,54.79,-999.00,-999.00,-999.00,0,11.42,4.24,3.94,55.59,54.95,53.82,89.94,18.8
0:44:39,2,0.95,115.0,6.20,6.73,0.04971,6.51,54.79,-999.00,-999.00,-999.00,0,11.32,4.26,3.96,55.59,54.95,53.82,89.94,18.8
0:44:50,2,0.95,115.0,6.30,6.85,0.04991,6.48,54.82,-999.00,-999.00,-999.00,0,11.28,4.24,3.93,55.62,54.98,53.85,89.94,18.8
0:45:00,2,0.95,115.0,6.30,6.89,0.05011,6.50,54.80,-999.00,-999.00,-999.00,0,11.27,4.26,3.96,55.61,54.96,53.84,89.94,18.8
0:45:11,2,0.95,115.1,6.30,6.93,0.05032,6.46,54.82,-999.00,-999.00,-999.00,0,11.23,4.24,3.92,55.62,54.98,53.87,89.94,18.8
0:45:21,2,0.95,115.0,6.30,6.92,0.05052,6.48,54.82,-999.00,-999.00,-999.00,0,11.27,4.24,3.92,55.62,54.98,53.87,89.94,18.8
0:45:31,2,0.95,115.0,6.30,6.87,0.05073,6.48,54.82,-999.00,-999.00,-999.00,0,11.27,4.24,3.92,55.63,54.98,53.86,89.94,18.8
0:45:41,2,0.95,115.0,6.30,6.82,0.05093,6.49,54.83,-999.00,-999.00,-999.00,0,11.30,4.24,3.92,55.63,54.98,53.87,89.94,18.8
0:45:51,2,0.95,115.0,6.20,6.77,0.05114,6.49,54.83,-999.00,-999.00,-999.00,0,11.30,4.24,3.92,55.63,54.98,53.87,89.94,18.8
0:46:02,2,0.95,115.0,6.20,6.75,0.05127,6.49,54.81,-999.00,-999.00,-999.00,0,11.31,4.24,3.92,55.61,54.96,53.87,89.94,18.8
0:46:12,2,0.95,115.0,6.10,6.69,0.05147,6.50,54.82,-999.00,-999.00,-999.00,0,11.35,4.24,3.92,55.63,54.97,53.87,89.94,18.8
0:46:22,2,0.95,115.0,6.10,6.66,0.05167,6.50,54.81,-999.00,-999.00,-999.00,0,11.35,4.24,3.92,55.60,54.97,53.85,89.94,18.8
0:46:32,2,0.95,115.0,6.10,6.67,0.05186,6.49,54.83,-999.00,-999.00,-999.00,0,11.32,4.24,3.92,55.64,54.99,53.86,89.94,18.8
0:46:42,2,0.95,115.0,6.20,6.79,0.05207,6.48,54.84,-999.00,-999.00,-999.00,0,11.29,4.24,3.92,55.64,55.00,53.88,89.94,18.8
0:46:52,2,0.95,115.0,6.30,6.91,0.05227,6.45,54.83,-999.00,-999.00,-999.00,0,11.18,4.24,3.92,55.63,54.98,53.87,89.94,18.8
0:47:02,2,0.95,115.0,6.40,7.03,0.05248,6.41,54.84,-999.00,-999.00,-999.00,0,11.10,4.24,3.90,55.64,55.00,53.88,89.94,18.8
0:47:13,2,0.95,115.0,6.50,7.08,0.05261,6.41,54.86,-999.00,-999.00,-999.00,0,11.08,4.25,3.89,55.65,55.04,53.90,89.94,18.8
0:47:23,2,0.95,115.0,6.50,7.07,0.05283,6.40,54.86,-999.00,-999.00,-999.00,0,11.08,4.24,3.87,55.65,55.03,53.91,89.94,18.8
0:47:33,2,0.95,115.0,6.40,6.99,0.05304,6.40,54.87,-999.00,-999.00,-999.00,0,11.08,4.24,3.89,55.65,55.03,53.92,89.94,18.8
0:47:43,2,0.95,115.0,6.40,6.95,0.05324,6.41,54.87,-999.00,-999.00,-999.00,0,11.09,4.26,3.87,55.65,55.03,53.92,89.94,18.8
0:47:54,2,0.95,115.0,6.30,6.93,0.05345,6.41,54.86,-999.00,-999.00,-999.00,0,11.10,4.25,3.87,55.66,55.03,53.90,89.94,18.8
0:48:04,2,0.95,115.0,6.30,6.87,0.05365,6.41,54.86,-999.00,-999.00,-999.00,0,11.10,4.26,3.88,55.64,55.02,53.91,89.94,18.8
0:48:14,2,0.95,115.0,6.20,6.79,0.05386,6.43,54.88,-999.00,-999.00,-999.00,0,11.16,4.25,3.89,55.67,55.04,53.93,89.94,18.8
0:48:24,2,0.95,115.0,6.20,6.74,0.05406,6.45,54.89,-999.00,-999.00,-999.00,0,11.16,4.27,3.91,55.70,55.04,53.92,89.94,18.8
0:48:34,2,0.95,115.0,6.20,6.71,0.05419,6.43,54.89,-999.00,-999.00,-999.00,0,11.17,4.24,3.87,55.70,55.04,53.93,89.94,18.8
0:48:44,2,0.95,115.0,6.10,6.67,0.05439,6.43,54.86,-999.00,-999.00,-999.00,0,11.18,4.24,3.88,55.68,55.01,53.90,89.94,18.8
0:48:54,2,0.95,115.0,6.10,6.69,0.05459,6.43,54.89,-999.00,-999.00,-999.00,0,11.16,4.25,3.88,55.70,55.05,53.93,89.94,18.8
0:49:05,2,0.95,115.0,6.20,6.80,0.05479,6.42,54.90,-999.00,-999.00,-999.00,0,11.10,4.26,3.91,55.70,55.06,53.95,89.94,18.8
0:49:15,2,0.95,115.0,6.30,6.88,0.05499,6.38,54.91,-999.00,-999.00,-999.00,0,11.01,4.27,3.87,55.70,55.06,53.97,89.94,18.8
0:49:25,2,0.95,115.0,6.40,7.02,0.05520,6.35,54.89,-999.00,-999.00,-999.00,0,10.92,4.27,3.87,55.69,55.05,53.94,89.94,18.8
0:49:35,2,0.95,115.0,6.50,7.07,0.05534,6.35,54.90,-999.00,-999.00,-999.00,0,10.91,4.27,3.86,55.70,55.06,53.95,89.94,18.8
0:49:45,2,0.95,115.0,6.50,7.08,0.05555,6.35,54.91,-999.00,-999.00,-999.00,0,10.91,4.27,3.87,55.70,55.05,53.98,89.94,18.8
0:49:55,2,0.96,115.0,6.40,7.01,0.05576,6.35,54.91,-999.00,-999.00,-999.00,0,10.91,4.27,3.87,55.70,55.06,53.98,89.94,18.8
0:50:05,2,0.95,115.1,6.40,6.97,0.05597,6.36,54.90,-999.00,-999.00,-999.00,0,10.91,4.29,3.89,55.68,55.05,53.96,89.94,18.8
0:50:15,2,0.95,115.2,6.30,6.93,0.05618,6.37,54.89,-999.00,-999.00,-999.00,0,10.97,4.27,3.87,55.69,55.04,53.95,89.94,18.8
0:50:26,2,0.95,115.2,6.30,6.85,0.05638,6.38,54.92,-999.00,-999.00,-999.00,0,11.00,4.28,3.87,55.73,55.05,53.97,89.94,18.8
0:50:36,2,0.95,115.2,6.30,6.84,0.05659,6.39,54.92,-999.00,-999.00,-999.00,0,11.02,4.27,3.87,55.74,55.05,53.97,89.94,18.8
0:50:46,2,0.95,115.2,6.20,6.78,0.05672,6.39,54.92,-999.00,-999.00,-999.00,0,11.02,4.27,3.87,55.72,55.06,53.98,89.94,18.8
0:50:56,2,0.95,115.3,6.20,6.73,0.05692,6.40,54.91,-999.00,-999.00,-999.00,0,11.05,4.27,3.87,55.71,55.06,53.95,89.94,18.8
0:51:07,2,0.95,115.2,6.10,6.70,0.05712,6.41,54.94,-999.00,-999.00,-999.00,0,11.03,4.30,3.90,55.74,55.09,53.99,89.94,18.8
0:51:17,2,0.95,115.2,6.10,6.68,0.05732,6.39,54.95,-999.00,-999.00,-999.00,0,11.02,4.27,3.87,55.76,55.11,53.98,89.94,18.7
0:51:27,2,0.95,115.3,6.30,6.86,0.05752,6.36,54.92,-999.00,-999.00,-999.00,0,10.95,4.27,3.87,55.72,55.07,53.98,89.94,18.7
0:51:37,2,0.95,115.3,6.40,6.99,0.05773,6.33,54.95,-999.00,-999.00,-999.00,0,10.86,4.28,3.86,55.76,55.11,53.98,89.94,18.7
0:51:47,2,0.95,115.2,6.40,7.06,0.05794,6.32,54.92,-999.00,-999.00,-999.00,0,10.83,4.28,3.84,55.72,55.07,53.97,89.94,18.7
0:51:57,2,0.95,115.2,6.50,7.08,0.05808,6.31,54.96,-999.00,-999.00,-999.00,0,10.83,4.29,3.81,55.76,55.11,54.00,89.94,18.7
0:52:07,2,0.95,115.2,6.40,7.06,0.05829,6.33,54.93,-999.00,-999.00,-999.00,0,10.83,4.31,3.84,55.73,55.08,53.99,89.94,18.7
0:52:18,2,0.95,115.2,6.40,7.00,0.05850,6.32,54.96,-999.00,-999.00,-999.00,0,10.83,4.31,3.81,55.76,55.11,54.00,89.94,18.7
0:52:28,2,0.95,115.3,6.30,6.94,0.05870,6.35,54.96,-999.00,-999.00,-999.00,0,10.88,4.33,3.83,55.76,55.12,54.01,89.94,18.7
0:52:38,2,0.95,115.3,6.30,6.91,0.05891,6.36,54.96,-999.00,-999.00,-999.00,0,10.88,4.35,3.85,55.76,55.13,54.00,89.94,18.7
0:52:48,2,0.95,115.2,6.30,6.88,0.05911,6.35,54.95,-999.00,-999.00,-999.00,0,10.90,4.33,3.81,55.75,55.10,54.00,89.94,18.7
0:52:58,2,0.95,115.1,6.20,6.79,0.05932,6.36,54.94,-999.00,-999.00,-999.00,0,10.91,4.33,3.84,55.74,55.09,54.00,89.94,18.7
0:53:09,2,0.95,115.0,6.20,6.74,0.05952,6.35,54.98,-999.00,-999.00,-999.00,0,10.91,4.33,3.82,55.78,55.15,54.00,89.94,18.7
0:53:19,2,0.95,115.0,6.20,6.72,0.05965,6.35,54.96,-999.00,-999.00,-999.00,0,10.91,4.33,3.82,55.77,55.13,53.99,89.94,18.7
0:53:29,2,0.95,115.0,6.20,6.71,0.05985,6.35,54.97,-999.00,-999.00,-999.00,0,10.90,4.33,3.81,55.78,55.14,54.00,89.94,18.7
0:53:39,2,0.95,115.0,6.20,6.79,0.06005,6.32,54.99,-999.00,-999.00,-999.00,0,10.85,4.31,3.81,55.78,55.16,54.04,89.94,18.7
0:53:49,2,0.95,115.0,6.30,6.89,0.06026,6.30,54.97,-999.00,-999.00,-999.00,0,10.75,4.33,3.81,55.77,55.13,54.02,89.94,18.7
0:53:59,2,0.95,115.0,6.40,6.95,0.06046,6.29,55.00,-999.00,-999.00,-999.00,0,10.72,4.33,3.81,55.78,55.16,54.06,89.94,18.7
0:54:10,2,0.95,115.0,6.40,6.97,0.06067,6.29,55.00,-999.00,-999.00,-999.00,0,10.72,4.33,3.81,55.78,55.15,54.06,89.94,18.7
0:54:20,2,0.95,115.0,6.30,6.95,0.06088,6.29,55.00,-999.00,-999.00,-999.00,0,10.72,4.33,3.81,55.78,55.16,54.06,89.94,18.7
0:54:31,2,0.95,115.0,6.30,6.89,0.06108,6.30,54.98,-999.00,-999.00,-999.00,0,10.75,4.33,3.81,55.77,55.15,54.02,89.94,18.7
