0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,Current Leakage (mA),RoomTemp,Humidity
20:52:27,1,0.00,0,0,0,0,-4.48,34.21,-999.00,-999.00,-999.00,0,-4.60,-4.77,-4.07,36.14,33.68,32.82,6.34235,90.14,69.3
20:53:17,1,0.00,0,0,0,0,-4.73,34.19,-999.00,-999.00,-999.00,0,-4.92,-5.04,-4.22,36.09,33.66,32.82,6.34235,90.14,68.8
20:54:09,1,0.00,0,0,0,0,-4.97,34.15,-999.00,-999.00,-999.00,0,-5.19,-5.35,-4.37,36.09,33.61,32.76,6.34235,90.14,68.8
20:54:59,1,0.00,0,0,0,0,-5.32,34.16,-999.00,-999.00,-999.00,0,-5.56,-5.78,-4.61,36.09,33.61,32.77,9.24569,90.14,69.3
20:55:49,1,0.00,0,0,0,0,-5.70,34.18,-999.00,-999.00,-999.00,0,-5.98,-6.23,-4.90,36.09,33.63,32.82,6.34235,90.14,69.1
20:56:39,1,0.00,0,0,0,0,-6.07,34.22,-999.00,-999.00,-999.00,0,-6.40,-6.67,-5.14,36.14,33.66,32.87,9.24569,90.14,69.1
20:57:29,1,0.00,0,0,0,0,-6.46,34.24,-999.00,-999.00,-999.00,0,-6.81,-7.16,-5.40,36.14,33.66,32.91,6.34235,90.14,68.7
20:58:21,1,0.00,0,0,0,0,-6.83,34.29,-999.00,-999.00,-999.00,0,-7.23,-7.60,-5.65,36.19,33.72,32.95,6.34235,90.14,69.4
20:59:11,1,0.00,0,0,0,0,-7.21,34.30,-999.00,-999.00,-999.00,0,-7.65,-8.03,-5.94,36.20,33.73,32.98,9.24569,90.14,69.4
21:00:01,1,0.00,0,0,0,0,-7.54,34.34,-999.00,-999.00,-999.00,0,-8.00,-8.42,-6.21,36.23,33.75,33.03,9.24569,90.14,69.7
21:00:51,1,0.00,0,0,0,0,-7.87,34.39,-999.00,-999.00,-999.00,0,-8.36,-8.80,-6.46,36.27,33.80,33.09,9.24569,90.14,69.6
21:01:41,1,0.00,0,0,0,0,-8.24,34.40,-999.00,-999.00,-999.00,0,-8.75,-9.20,-6.76,36.28,33.83,33.09,9.24569,90.14,69.5
21:02:33,1,0.00,0,0,0,0,-8.62,34.45,-999.00,-999.00,-999.00,0,-9.12,-9.62,-7.11,36.34,33.86,33.15,6.34235,90.14,69.7
21:03:23,1,0.00,0,0,0,0,-8.97,34.49,-999.00,-999.00,-999.00,0,-9.49,-10.03,-7.39,36.36,33.88,33.22,6.34235,90.14,70.3
21:04:13,1,0.00,0,0,0,0,-9.32,34.55,-999.00,-999.00,-999.00,0,-9.87,-10.39,-7.70,36.40,33.94,33.30,6.34235,90.14,70.1
21:05:03,1,0.00,0,0,0,0,-9.70,34.59,-999.00,-999.00,-999.00,0,-10.25,-10.82,-8.02,36.44,33.99,33.34,9.24569,90.14,69.3
21:05:53,1,0.00,0,0,0,0,-10.03,34.67,-999.00,-999.00,-999.00,0,-10.59,-11.18,-8.32,36.50,34.07,33.45,9.24569,90.14,69.3
21:06:45,1,0.00,0,0,0,0,-10.36,34.72,-999.00,-999.00,-999.00,0,-10.91,-11.55,-8.63,36.56,34.11,33.50,6.34235,90.14,69.9
21:07:35,1,0.00,0,0,0,0,-10.45,34.77,-999.00,-999.00,-999.00,0,-10.98,-11.63,-8.73,36.61,34.14,33.56,6.34235,90.14,70.4
21:08:25,1,0.00,0,0,0,0,-10.41,34.82,-999.00,-999.00,-999.00,0,-10.88,-11.58,-8.78,36.64,34.20,33.62,6.34235,90.14,70.5
21:09:15,1,0.00,0,0,0,0,-10.39,34.87,-999.00,-999.00,-999.00,0,-10.80,-11.52,-8.86,36.69,34.22,33.69,6.34235,90.14,70.3
21:10:05,1,0.00,0,0,0,0,-10.37,34.91,-999.00,-999.00,-999.00,0,-10.73,-11.50,-8.88,36.72,34.29,33.72,9.24569,90.14,70.5
21:10:57,1,0.00,0,0,0,0,-10.31,34.98,-999.00,-999.00,-999.00,0,-10.56,-11.44,-8.93,36.77,34.35,33.83,6.34235,90.14,70.3
21:11:47,1,0.00,0,0,0,0,-10.24,35.04,-999.00,-999.00,-999.00,0,-10.40,-11.39,-8.94,36.83,34.40,33.89,9.24569,90.14,69.4
21:12:37,1,0.00,0,0,0,0,-10.20,35.12,-999.00,-999.00,-999.00,0,-10.30,-11.33,-8.97,36.93,34.46,33.97,6.34235,89.94,69.2
21:13:27,1,0.00,0,0,0,0,-10.13,35.16,-999.00,-999.00,-999.00,0,-10.13,-11.28,-8.97,36.94,34.51,34.03,9.24569,89.94,70.4
21:14:17,1,0.00,0,0,0,0,-10.05,35.21,-999.00,-999.00,-999.00,0,-9.99,-11.19,-8.98,36.97,34.58,34.08,6.34235,89.94,70.3
21:15:09,1,0.00,0,0,0,0,-9.99,35.33,-999.00,-999.00,-999.00,0,-9.86,-11.14,-8.98,37.09,34.68,34.22,9.24569,89.94,70.8
21:15:59,1,0.00,0,0,0,0,-9.88,35.37,-999.00,-999.00,-999.00,0,-9.65,-11.02,-8.97,37.14,34.71,34.27,1.35147,89.94,70.3
21:16:49,1,0.00,0,0,0,0,-9.80,35.44,-999.00,-999.00,-999.00,0,-9.50,-10.95,-8.95,37.20,34.78,34.35,6.34235,89.94,70.6
21:17:39,1,0.00,0,0,0,0,-9.69,35.51,-999.00,-999.00,-999.00,0,-9.31,-10.84,-8.93,37.24,34.86,34.42,6.34235,89.94,68.3
21:18:29,1,0.00,0,0,0,0,-9.59,35.56,-999.00,-999.00,-999.00,0,-9.11,-10.75,-8.91,37.30,34.90,34.49,6.34235,89.94,69.1
21:19:21,1,0.00,0,0,0,0,-9.50,35.62,-999.00,-999.00,-999.00,0,-8.95,-10.64,-8.91,37.35,34.95,34.55,9.24569,89.94,69.3
21:20:11,1,0.00,0,0,0,0,-9.36,35.68,-999.00,-999.00,-999.00,0,-8.74,-10.51,-8.83,37.38,35.04,34.63,9.24569,89.94,70.8
21:21:01,1,0.00,0,0,0,0,-9.24,35.76,-999.00,-999.00,-999.00,0,-8.53,-10.40,-8.78,37.48,35.09,34.71,9.24569,89.94,69.0
21:21:51,1,0.00,0,0,0,0,-9.12,35.82,-999.00,-999.00,-999.00,0,-8.34,-10.27,-8.74,37.52,35.16,34.79,6.34235,89.94,69.3
21:22:41,1,0.00,0,0,0,0,-9.00,35.88,-999.00,-999.00,-999.00,0,-8.14,-10.15,-8.72,37.57,35.23,34.85,6.34235,89.94,69.2
21:23:33,1,0.00,0,0,0,0,-8.89,35.97,-999.00,-999.00,-999.00,0,-7.93,-10.05,-8.69,37.64,35.31,34.95,6.34235,89.94,69.9
21:24:23,1,0.00,0,0,0,0,-8.75,36.02,-999.00,-999.00,-999.00,0,-7.72,-9.90,-8.63,37.70,35.37,34.99,6.34235,89.94,70.4
21:25:13,1,0.00,0,0,0,0,-8.64,36.10,-999.00,-999.00,-999.00,0,-7.52,-9.82,-8.58,37.77,35.43,35.10,6.34235,89.94,70.2
21:26:03,1,0.00,0,0,0,0,-8.50,36.19,-999.00,-999.00,-999.00,0,-7.31,-9.67,-8.52,37.85,35.53,35.19,6.34235,89.94,70.0
21:26:53,1,0.00,0,0,0,0,-8.37,36.28,-999.00,-999.00,-999.00,0,-7.11,-9.54,-8.45,37.93,35.61,35.29,6.34235,89.94,70.1
21:27:45,1,0.00,0,0,0,0,-8.22,36.35,-999.00,-999.00,-999.00,0,-6.87,-9.41,-8.39,37.98,35.69,35.37,9.24569,89.94,70.9
21:28:35,1,0.00,0,0,0,0,-8.11,36.41,-999.00,-999.00,-999.00,0,-6.67,-9.31,-8.34,38.04,35.75,35.43,9.24569,89.94,70.2
21:29:25,1,0.00,0,0,0,0,-7.94,36.47,-999.00,-999.00,-999.00,0,-6.43,-9.14,-8.25,38.09,35.82,35.51,9.24569,89.94,70.0
21:30:15,1,0.00,0,0,0,0,-7.78,36.53,-999.00,-999.00,-999.00,0,-6.19,-8.98,-8.18,38.12,35.89,35.59,9.24569,89.94,69.3
21:31:05,1,0.00,0,0,0,0,-7.65,36.63,-999.00,-999.00,-999.00,0,-5.98,-8.87,-8.09,38.23,35.97,35.69,6.34235,89.94,70.7
21:31:57,1,0.00,0,0,0,0,-7.42,36.67,-999.00,-999.00,-999.00,0,-5.75,-8.61,-7.91,38.26,36.03,35.72,9.24569,89.94,70.0
21:32:47,1,0.00,0,0,0,0,-7.26,36.69,-999.00,-999.00,-999.00,0,-5.63,-8.40,-7.76,38.26,36.08,35.73,9.24569,89.94,69.3
21:33:37,1,0.00,0,0,0,0,-7.19,36.70,-999.00,-999.00,-999.00,0,-5.63,-8.28,-7.65,38.28,36.08,35.73,9.24569,89.94,68.7
21:34:27,1,0.00,0,0,0,0,-7.21,36.72,-999.00,-999.00,-999.00,0,-5.76,-8.27,-7.60,38.31,36.11,35.73,6.34235,90.14,69.8
21:35:19,1,0.00,0,0,0,0,-7.26,36.72,-999.00,-999.00,-999.00,0,-5.92,-8.28,-7.57,38.32,36.11,35.74,6.34235,90.14,69.2
21:36:09,1,0.00,0,0,0,0,-7.33,36.73,-999.00,-999.00,-999.00,0,-6.11,-8.33,-7.56,38.33,36.12,35.74,9.24569,90.14,69.8
21:36:59,1,0.00,0,0,0,0,-7.42,36.73,-999.00,-999.00,-999.00,0,-6.30,-8.39,-7.56,38.31,36.16,35.71,9.24569,90.14,70.4
21:37:49,1,0.00,0,0,0,0,-7.53,36.72,-999.00,-999.00,-999.00,0,-6.53,-8.47,-7.59,38.31,36.14,35.70,9.24569,90.14,69.8
21:38:39,1,0.00,0,0,0,0,-7.62,36.77,-999.00,-999.00,-999.00,0,-6.74,-8.53,-7.59,38.37,36.21,35.73,9.24569,90.14,69.2
21:39:31,1,0.00,0,0,0,0,-7.73,36.71,-999.00,-999.00,-999.00,0,-6.93,-8.63,-7.63,38.32,36.16,35.65,9.24569,90.14,68.9
21:40:21,1,0.00,0,0,0,0,-7.83,36.76,-999.00,-999.00,-999.00,0,-7.15,-8.70,-7.63,38.37,36.21,35.70,9.24569,90.14,69.9
21:41:11,1,0.00,0,0,0,0,-7.94,36.73,-999.00,-999.00,-999.00,0,-7.36,-8.79,-7.67,38.37,36.17,35.65,9.24569,90.14,70.2
21:42:01,1,0.00,0,0,0,0,-8.09,36.73,-999.00,-999.00,-999.00,0,-7.58,-8.93,-7.75,38.37,36.16,35.65,9.24569,90.14,70.9
21:42:51,1,0.00,0,0,0,0,-8.21,36.71,-999.00,-999.00,-999.00,0,-7.80,-9.02,-7.81,38.36,36.16,35.62,9.24569,90.14,70.6
21:43:43,1,0.00,0,0,0,0,-8.33,36.69,-999.00,-999.00,-999.00,0,-8.02,-9.15,-7.83,38.32,36.16,35.59,6.34235,90.14,70.5
21:44:33,1,0.00,0,0,0,0,-8.50,36.67,-999.00,-999.00,-999.00,0,-8.24,-9.30,-7.97,38.31,36.13,35.57,9.24569,90.14,70.4
21:45:23,1,0.00,0,0,0,0,-8.63,36.68,-999.00,-999.00,-999.00,0,-8.46,-9.41,-8.03,38.35,36.11,35.57,9.24569,90.14,70.8
21:46:13,1,0.00,0,0,0,0,-8.78,36.63,-999.00,-999.00,-999.00,0,-8.66,-9.55,-8.13,38.28,36.11,35.51,6.34235,89.94,71.1
21:47:03,1,0.00,0,0,0,0,-8.91,36.61,-999.00,-999.00,-999.00,0,-8.86,-9.69,-8.19,38.29,36.08,35.46,6.34235,89.94,71.1
21:47:55,1,0.00,0,0,0,0,-9.04,36.60,-999.00,-999.00,-999.00,0,-9.04,-9.81,-8.27,38.26,36.08,35.45,9.24569,89.94,70.8
21:48:45,1,0.00,0,0,0,0,-9.19,36.59,-999.00,-999.00,-999.00,0,-9.24,-9.96,-8.38,38.30,36.03,35.43,6.34235,89.94,70.1
21:49:35,1,0.00,0,0,0,0,-9.32,36.56,-999.00,-999.00,-999.00,0,-9.41,-10.08,-8.46,38.27,36.03,35.37,6.34235,89.94,70.8
21:50:25,1,0.00,0,0,0,0,-9.46,36.52,-999.00,-999.00,-999.00,0,-9.61,-10.23,-8.55,38.26,35.97,35.32,9.24569,89.94,71.3
21:51:15,1,0.00,0,0,0,0,-9.61,36.51,-999.00,-999.00,-999.00,0,-9.78,-10.37,-8.67,38.24,35.97,35.31,6.34235,89.94,71.1
21:52:07,1,0.00,0,0,0,0,-9.70,36.49,-999.00,-999.00,-999.00,0,-9.94,-10.45,-8.72,38.23,35.94,35.29,9.24569,89.94,71.1
21:52:57,1,0.00,0,0,0,0,-9.87,36.45,-999.00,-999.00,-999.00,0,-10.11,-10.63,-8.86,38.23,35.89,35.24,6.34235,89.94,71.3
21:53:47,1,0.00,0,0,0,0,-10.00,36.42,-999.00,-999.00,-999.00,0,-10.30,-10.76,-8.94,38.18,35.88,35.21,9.24569,89.94,71.3
21:54:37,1,0.00,0,0,0,0,-10.15,36.39,-999.00,-999.00,-999.00,0,-10.48,-10.91,-9.06,38.18,35.83,35.15,0,89.94,71.0
21:55:27,1,0.00,0,0,0,0,-10.24,36.34,-999.00,-999.00,-999.00,0,-10.61,-11.00,-9.12,38.12,35.78,35.13,9.24569,89.94,71.4
21:56:19,1,0.00,0,0,0,0,-10.37,36.33,-999.00,-999.00,-999.00,0,-10.78,-11.13,-9.21,38.11,35.78,35.10,6.34235,89.94,70.4
21:57:09,1,0.00,0,0,0,0,-10.50,36.29,-999.00,-999.00,-999.00,0,-10.92,-11.26,-9.32,38.09,35.75,35.04,9.24569,89.94,70.9
21:57:59,1,0.00,0,0,0,0,-10.60,36.26,-999.00,-999.00,-999.00,0,-11.04,-11.36,-9.40,38.09,35.70,34.99,6.34235,89.94,69.8
21:58:49,1,0.00,0,0,0,0,-10.61,36.23,-999.00,-999.00,-999.00,0,-11.04,-11.34,-9.44,38.06,35.65,34.97,9.24569,89.94,71.4
21:59:39,1,0.00,0,0,0,0,-10.53,36.18,-999.00,-999.00,-999.00,0,-10.93,-11.25,-9.40,38.01,35.62,34.92,6.34235,89.94,71.2
22:00:31,1,0.00,0,0,0,0,-10.32,36.19,-999.00,-999.00,-999.00,0,-10.63,-11.00,-9.32,38.02,35.62,34.93,6.34235,89.94,71.1
22:01:21,1,0.00,0,0,0,0,-10.03,36.13,-999.00,-999.00,-999.00,0,-10.27,-10.69,-9.14,37.97,35.56,34.86,6.34235,89.94,71.4
22:02:11,1,0.00,0,0,0,0,-9.71,36.13,-999.00,-999.00,-999.00,0,-9.84,-10.33,-8.97,37.98,35.57,34.84,9.24569,89.94,70.8
22:03:01,1,0.00,0,0,0,0,-9.36,36.10,-999.00,-999.00,-999.00,0,-9.37,-9.93,-8.78,37.95,35.53,34.81,6.34235,89.94,70.9
22:03:51,1,0.00,0,0,0,0,-9.02,36.07,-999.00,-999.00,-999.00,0,-8.94,-9.56,-8.56,37.93,35.50,34.79,6.34235,89.94,70.9
22:04:43,1,0.00,0,0,0,0,-8.60,36.05,-999.00,-999.00,-999.00,0,-8.40,-9.11,-8.28,37.90,35.48,34.77,6.34235,89.94,71.3
22:05:33,1,0.00,0,0,0,0,-8.21,36.02,-999.00,-999.00,-999.00,0,-7.91,-8.67,-8.04,37.87,35.48,34.71,6.34235,89.94,71.3
22:06:23,1,0.00,0,0,0,0,-7.79,35.98,-999.00,-999.00,-999.00,0,-7.39,-8.21,-7.77,37.84,35.42,34.69,9.24569,89.94,71.0
22:07:13,1,0.00,0,0,0,0,-7.36,35.95,-999.00,-999.00,-999.00,0,-6.87,-7.76,-7.46,37.79,35.38,34.69,9.24569,89.94,71.0
22:08:03,1,0.00,0,0,0,0,-6.93,35.92,-999.00,-999.00,-999.00,0,-6.35,-7.30,-7.15,37.77,35.37,34.63,6.34235,89.94,70.5
22:08:55,1,0.00,0,0,0,0,-6.45,35.90,-999.00,-999.00,-999.00,0,-5.80,-6.77,-6.79,37.76,35.34,34.61,6.34235,89.94,71.5
22:09:45,1,0.00,0,0,0,0,-6.02,35.91,-999.00,-999.00,-999.00,0,-5.29,-6.29,-6.47,37.75,35.36,34.61,6.34235,89.94,71.3
22:10:35,1,0.00,0,0,0,0,-5.56,35.86,-999.00,-999.00,-999.00,0,-4.72,-5.82,-6.14,37.70,35.31,34.57,6.34235,89.94,70.4
22:11:25,1,0.00,0,0,0,0,-5.06,35.88,-999.00,-999.00,-999.00,0,-4.18,-5.27,-5.73,37.71,35.34,34.58,9.24569,89.94,69.9
22:12:15,1,0.00,0,0,0,0,-4.58,35.80,-999.00,-999.00,-999.00,0,-3.63,-4.75,-5.37,37.64,35.25,34.52,6.34235,89.94,70.8
22:13:07,1,0.00,0,0,0,0,-4.11,35.82,-999.00,-999.00,-999.00,0,-3.11,-4.26,-4.97,37.65,35.27,34.53,6.34235,89.94,71.0
22:13:57,1,0.00,0,0,0,0,-3.65,35.77,-999.00,-999.00,-999.00,0,-2.58,-3.78,-4.60,37.62,35.22,34.48,6.34235,89.94,71.1
22:14:47,1,0.00,0,0,0,0,-3.20,35.75,-999.00,-999.00,-999.00,0,-2.09,-3.28,-4.24,37.59,35.22,34.45,9.24569,89.94,71.2
22:15:37,1,0.00,0,0,0,0,-2.81,35.74,-999.00,-999.00,-999.00,0,-1.65,-2.88,-3.89,37.57,35.20,34.44,9.24569,89.94,70.7
22:16:29,1,0.00,0,0,0,0,-2.58,35.73,-999.00,-999.00,-999.00,0,-1.50,-2.63,-3.61,37.55,35.20,34.44,9.24569,89.94,70.6
22:17:19,1,0.00,0,0,0,0,-2.53,35.69,-999.00,-999.00,-999.00,0,-1.53,-2.62,-3.45,37.52,35.15,34.41,9.24569,89.94,70.4
22:18:09,1,0.00,0,0,0,0,-2.58,35.66,-999.00,-999.00,-999.00,0,-1.71,-2.68,-3.36,37.49,35.13,34.37,9.24569,89.94,70.3
22:18:59,1,0.00,0,0,0,0,-2.72,35.63,-999.00,-999.00,-999.00,0,-1.95,-2.83,-3.37,37.46,35.09,34.34,9.24569,89.94,70.9
22:19:51,1,0.00,0,0,0,0,-2.87,35.60,-999.00,-999.00,-999.00,0,-2.25,-3.00,-3.35,37.43,35.05,34.31,9.24569,89.94,71.1
22:20:41,1,0.00,0,0,0,0,-3.03,35.55,-999.00,-999.00,-999.00,0,-2.52,-3.20,-3.38,37.38,35.03,34.25,6.34235,89.94,71.0
22:21:31,1,0.00,0,0,0,0,-3.22,35.55,-999.00,-999.00,-999.00,0,-2.82,-3.42,-3.43,37.38,35.02,34.24,9.24569,89.94,71.2
22:22:21,1,0.00,0,0,0,0,-3.40,35.52,-999.00,-999.00,-999.00,0,-3.14,-3.61,-3.45,37.36,34.98,34.22,1.35147,89.94,71.2
22:23:11,1,0.00,0,0,0,0,-3.62,35.51,-999.00,-999.00,-999.00,0,-3.43,-3.86,-3.56,37.35,34.98,34.20,6.34235,89.94,70.8
22:24:03,1,0.00,0,0,0,0,-3.91,35.45,-999.00,-999.00,-999.00,0,-3.85,-4.16,-3.71,37.30,34.91,34.13,6.34235,89.94,70.3
22:24:53,1,0.00,0,0,0,0,-4.14,35.42,-999.00,-999.00,-999.00,0,-4.16,-4.42,-3.85,37.25,34.90,34.11,9.24569,89.94,71.0
22:25:43,1,0.00,0,0,0,0,-4.36,35.40,-999.00,-999.00,-999.00,0,-4.46,-4.66,-3.95,37.24,34.88,34.09,6.34235,89.94,70.7
22:26:33,1,0.00,0,0,0,0,-4.60,35.39,-999.00,-999.00,-999.00,0,-4.79,-4.93,-4.07,37.23,34.87,34.07,6.34235,89.94,71.1
22:27:23,1,0.00,0,0,0,0,-4.86,35.35,-999.00,-999.00,-999.00,0,-5.12,-5.21,-4.26,37.21,34.82,34.03,6.34235,89.94,71.2
22:28:15,1,0.00,0,0,0,0,-5.11,35.30,-999.00,-999.00,-999.00,0,-5.42,-5.51,-4.40,37.16,34.76,33.97,9.24569,89.94,70.1
22:29:05,1,0.00,0,0,0,0,-5.34,35.26,-999.00,-999.00,-999.00,0,-5.73,-5.76,-4.53,37.10,34.73,33.95,6.34235,89.94,71.2
22:29:55,1,0.00,0,0,0,0,-5.61,35.24,-999.00,-999.00,-999.00,0,-6.05,-6.02,-4.76,37.09,34.72,33.90,6.34235,89.94,70.9
22:30:45,1,0.00,0,0,0,0,-5.84,35.20,-999.00,-999.00,-999.00,0,-6.32,-6.29,-4.92,37.08,34.68,33.84,6.34235,89.94,70.8
22:31:37,1,0.00,0,0,0,0,-6.08,35.16,-999.00,-999.00,-999.00,0,-6.59,-6.56,-5.09,37.02,34.62,33.83,9.24569,89.94,70.9
22:32:27,1,0.00,0,0,0,0,-6.29,35.14,-999.00,-999.00,-999.00,0,-6.85,-6.81,-5.20,36.99,34.60,33.82,6.34235,89.94,71.3
22:33:17,1,0.00,0,0,0,0,-6.53,35.11,-999.00,-999.00,-999.00,0,-7.08,-7.11,-5.39,36.97,34.59,33.76,6.34235,89.94,71.5
22:34:07,1,0.00,0,0,0,0,-6.76,35.12,-999.00,-999.00,-999.00,0,-7.32,-7.40,-5.56,36.99,34.59,33.77,6.34235,89.94,71.1
22:34:57,1,0.00,0,0,0,0,-6.98,35.08,-999.00,-999.00,-999.00,0,-7.58,-7.63,-5.74,36.96,34.57,33.72,9.24569,89.94,70.7
22:35:49,1,0.00,0,0,0,0,-7.18,35.07,-999.00,-999.00,-999.00,0,-7.82,-7.84,-5.88,36.95,34.54,33.73,6.34235,89.94,71.3
22:36:39,1,0.00,0,0,0,0,-7.37,35.01,-999.00,-999.00,-999.00,0,-8.05,-8.04,-6.02,36.91,34.47,33.65,6.34235,89.94,71.0
22:37:29,1,0.00,0,0,0,0,-7.56,35.01,-999.00,-999.00,-999.00,0,-8.23,-8.25,-6.20,36.88,34.48,33.67,6.34235,89.94,71.2
22:38:19,1,0.00,0,0,0,0,-7.76,34.98,-999.00,-999.00,-999.00,0,-8.46,-8.45,-6.36,36.85,34.46,33.62,6.34235,89.94,71.1
22:39:09,1,0.00,0,0,0,0,-7.92,34.93,-999.00,-999.00,-999.00,0,-8.64,-8.62,-6.50,36.83,34.40,33.56,9.24569,89.94,70.7
22:39:59,1,0.00,0,0,0,0,-8.12,34.90,-999.00,-999.00,-999.00,0,-8.87,-8.80,-6.68,36.78,34.35,33.56,9.24569,89.94,69.9
22:40:51,1,0.00,0,0,0,0,-8.28,34.87,-999.00,-999.00,-999.00,0,-9.05,-8.97,-6.82,36.77,34.33,33.51,6.34235,89.94,71.2
22:41:41,1,0.00,0,0,0,0,-8.47,34.85,-999.00,-999.00,-999.00,0,-9.24,-9.16,-7.01,36.75,34.32,33.48,9.24569,89.94,71.1
22:42:31,1,0.00,0,0,0,0,-8.67,34.80,-999.00,-999.00,-999.00,0,-9.43,-9.39,-7.18,36.71,34.27,33.42,6.34235,89.94,70.8
22:43:21,1,0.00,0,0,0,0,-8.83,34.76,-999.00,-999.00,-999.00,0,-9.63,-9.56,-7.31,36.69,34.21,33.37,9.24569,89.94,70.3
22:44:13,1,0.00,0,0,0,0,-9.04,34.71,-999.00,-999.00,-999.00,0,-9.85,-9.77,-7.50,36.64,34.16,33.34,6.34235,89.94,70.1
22:45:03,1,0.00,0,0,0,0,-9.21,34.69,-999.00,-999.00,-999.00,0,-10.03,-9.93,-7.66,36.62,34.14,33.31,9.24569,90.14,70.5
22:45:53,1,0.00,0,0,0,0,-9.37,34.70,-999.00,-999.00,-999.00,0,-10.20,-10.09,-7.81,36.63,34.15,33.32,6.34235,90.14,70.0
22:46:43,1,0.00,0,0,0,0,-9.56,34.67,-999.00,-999.00,-999.00,0,-10.37,-10.32,-7.99,36.61,34.12,33.29,9.24569,90.14,70.1
22:47:33,1,0.00,0,0,0,0,-9.71,34.60,-999.00,-999.00,-999.00,0,-10.54,-10.45,-8.14,36.53,34.05,33.21,6.34235,90.14,69.7
22:48:25,1,0.00,0,0,0,0,-9.85,34.57,-999.00,-999.00,-999.00,0,-10.70,-10.58,-8.26,36.51,34.01,33.19,6.34235,90.14,69.4
22:49:15,1,0.00,0,0,0,0,-10.03,34.54,-999.00,-999.00,-999.00,0,-10.86,-10.79,-8.43,36.48,33.99,33.15,9.24569,90.14,69.1
22:50:05,1,0.00,0,0,0,0,-10.16,34.50,-999.00,-999.00,-999.00,0,-11.00,-10.93,-8.55,36.47,33.94,33.09,6.34235,90.14,69.9
22:50:55,1,0.00,0,0,0,0,-10.24,34.46,-999.00,-999.00,-999.00,0,-11.09,-11.00,-8.63,36.42,33.88,33.07,6.34235,90.14,68.7
22:51:45,1,0.00,0,0,0,0,-10.22,34.44,-999.00,-999.00,-999.00,0,-11.02,-10.96,-8.68,36.41,33.88,33.04,6.34235,90.34,69.1
22:52:35,1,0.00,0,0,0,0,-10.11,34.40,-999.00,-999.00,-999.00,0,-10.86,-10.83,-8.64,36.35,33.85,33.01,6.34235,90.34,69.6
22:53:27,1,0.00,0,0,0,0,-9.90,34.37,-999.00,-999.00,-999.00,0,-10.55,-10.60,-8.55,36.34,33.80,32.96,6.34235,90.34,69.1
22:54:17,1,0.00,0,0,0,0,-9.64,34.35,-999.00,-999.00,-999.00,0,-10.16,-10.32,-8.45,36.33,33.77,32.95,6.34235,90.34,70.1
22:55:07,1,0.00,0,0,0,0,-9.34,34.32,-999.00,-999.00,-999.00,0,-9.76,-9.97,-8.28,36.28,33.74,32.93,6.34235,90.34,69.7
22:55:57,1,0.00,0,0,0,0,-9.03,34.30,-999.00,-999.00,-999.00,0,-9.31,-9.62,-8.15,36.26,33.73,32.90,9.24569,90.34,69.6
22:56:49,1,0.00,0,0,0,0,-8.65,34.26,-999.00,-999.00,-999.00,0,-8.82,-9.19,-7.95,36.22,33.69,32.86,6.34235,90.34,70.0
22:57:39,1,0.00,0,0,0,0,-8.29,34.23,-999.00,-999.00,-999.00,0,-8.34,-8.80,-7.72,36.20,33.66,32.82,6.34235,90.34,68.8
22:58:29,1,0.00,0,0,0,0,-7.89,34.22,-999.00,-999.00,-999.00,0,-7.84,-8.38,-7.45,36.19,33.65,32.81,9.24569,90.34,69.9
22:59:19,1,0.00,0,0,0,0,-7.52,34.17,-999.00,-999.00,-999.00,0,-7.34,-7.98,-7.24,36.12,33.61,32.77,6.34235,90.34,70.4
23:00:09,1,0.00,0,0,0,0,-7.12,34.17,-999.00,-999.00,-999.00,0,-6.86,-7.53,-6.96,36.14,33.61,32.76,6.34235,90.34,68.6
23:01:01,1,0.00,0,0,0,0,-6.71,34.14,-999.00,-999.00,-999.00,0,-6.34,-7.10,-6.69,36.09,33.58,32.75,6.34235,90.34,69.2
23:01:51,1,0.00,0,0,0,0,-6.25,34.13,-999.00,-999.00,-999.00,0,-5.81,-6.60,-6.35,36.06,33.58,32.74,6.34235,90.34,69.1
23:02:41,1,0.00,0,0,0,0,-5.95,34.12,-999.00,-999.00,-999.00,0,-5.41,-6.29,-6.14,36.06,33.55,32.74,9.24569,90.34,69.9
23:03:31,1,0.00,0,0,0,0,-5.80,34.12,-999.00,-999.00,-999.00,0,-5.24,-6.14,-6.01,36.06,33.57,32.74,6.34235,90.34,69.5
23:04:21,1,0.00,0,0,0,0,-5.64,34.14,-999.00,-999.00,-999.00,0,-5.01,-6.01,-5.89,36.09,33.58,32.76,6.34235,90.34,68.7
23:05:13,1,0.00,0,0,0,0,-5.49,34.16,-999.00,-999.00,-999.00,0,-4.80,-5.86,-5.81,36.09,33.58,32.80,6.34235,90.34,69.6
