0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,Current Leakage (mA),RoomTemp,Humidity
2:04:51,2,0.95,114.9,6.10,6.62,0.14347,6.33,59.08,-999.00,-999.00,-999.00,0,9.91,5.52,3.55,59.80,59.05,58.39,0,90.14,69.8,42.25
2:05:41,2,0.95,115.0,6.30,6.82,0.14441,6.34,59.10,-999.00,-999.00,-999.00,0,9.97,5.48,3.57,59.82,59.06,58.42,0,90.14,69.6,42.25
2:06:32,2,0.95,115.0,6.10,6.68,0.14534,6.38,59.11,-999.00,-999.00,-999.00,0,10.09,5.48,3.57,59.85,59.06,58.42,0,90.14,69.3,42.25
2:07:22,2,0.95,115.0,6.10,6.63,0.14626,6.40,59.13,-999.00,-999.00,-999.00,0,10.16,5.47,3.57,59.85,59.11,58.44,0,90.14,69.7,42.25
2:08:12,2,0.95,115.1,6.20,6.70,0.14718,6.42,59.14,-999.00,-999.00,-999.00,0,10.23,5.47,3.57,59.87,59.12,58.43,0,90.14,69.3,42.25
2:09:02,2,0.95,115.0,6.20,6.73,0.14811,6.45,59.16,-999.00,-999.00,-999.00,0,10.31,5.47,3.57,59.88,59.12,58.47,0,90.14,69.1,42.25
2:09:52,2,0.95,115.0,6.20,6.70,0.14904,6.48,59.16,-999.00,-999.00,-999.00,0,10.36,5.47,3.61,59.88,59.12,58.47,0,90.14,69.2,42.25
2:10:43,2,0.95,115.0,6.10,6.61,0.15003,6.49,59.18,-999.00,-999.00,-999.00,0,10.43,5.47,3.58,59.88,59.17,58.48,0,90.14,69.1,42.25
2:11:33,2,0.95,115.0,6.20,6.78,0.15096,6.51,59.18,-999.00,-999.00,-999.00,0,10.43,5.47,3.63,59.88,59.17,58.48,0,90.14,69.4,42.25
2:12:23,2,0.95,115.0,6.10,6.66,0.15189,6.56,59.24,-999.00,-999.00,-999.00,0,10.55,5.51,3.62,59.98,59.20,58.55,0,90.14,69.0,42.25
2:13:13,2,0.95,115.0,6.10,6.62,0.15281,6.57,59.23,-999.00,-999.00,-999.00,0,10.64,5.50,3.56,59.97,59.19,58.54,0,90.14,69.3,42.25
2:14:04,2,0.95,115.0,6.60,7.22,0.15377,6.45,59.25,-999.00,-999.00,-999.00,0,10.26,5.49,3.60,59.97,59.22,58.56,0,90.14,68.5,42.25
2:14:54,2,0.95,115.0,6.40,6.99,0.15476,6.43,59.24,-999.00,-999.00,-999.00,0,10.31,5.43,3.56,59.95,59.21,58.57,0,90.14,68.8,42.25
2:15:44,2,0.95,115.0,6.20,6.74,0.15571,6.48,59.27,-999.00,-999.00,-999.00,0,10.40,5.48,3.56,59.99,59.23,58.59,0,90.14,68.9,42.25
2:16:34,2,0.95,115.0,6.40,6.96,0.15666,6.41,59.29,-999.00,-999.00,-999.00,0,10.14,5.47,3.63,60.02,59.25,58.61,0.84764,90.14,69.8,42.25
2:17:24,2,0.95,115.0,6.20,6.79,0.15768,6.41,59.30,-999.00,-999.00,-999.00,0,10.20,5.46,3.57,60.02,59.26,58.61,0,90.14,69.5,42.25
2:18:14,2,0.95,115.0,6.30,6.88,0.15862,6.38,59.29,-999.00,-999.00,-999.00,0,10.19,5.43,3.51,60.00,59.26,58.61,0,90.14,69.1,42.25
2:19:05,2,0.95,115.0,6.40,6.94,0.15959,6.41,59.32,-999.00,-999.00,-999.00,0,10.22,5.45,3.55,60.04,59.27,58.64,0,90.14,68.3,42.25
2:19:55,2,0.95,115.0,6.20,6.74,0.16054,6.41,59.32,-999.00,-999.00,-999.00,0,10.30,5.45,3.48,60.06,59.27,58.64,0,90.14,69.2,42.25
2:20:45,2,0.95,115.0,6.50,7.16,0.16149,6.29,59.37,-999.00,-999.00,-999.00,0,9.91,5.44,3.53,60.07,59.34,58.69,0,90.14,68.8,42.25
2:21:36,2,0.95,115.0,6.40,7.00,0.16248,6.28,59.38,-999.00,-999.00,-999.00,0,9.95,5.41,3.49,60.10,59.34,58.69,0,90.14,69.5,42.25
2:22:26,2,0.95,115.0,6.20,6.81,0.16344,6.28,59.38,-999.00,-999.00,-999.00,0,9.98,5.41,3.45,60.12,59.34,58.69,0,90.14,69.7,42.25
2:23:16,2,0.95,115.0,6.30,6.82,0.16438,6.29,59.39,-999.00,-999.00,-999.00,0,10.07,5.41,3.39,60.12,59.35,58.69,0,90.14,68.5,42.25
2:24:06,2,0.95,115.0,6.50,7.11,0.16541,6.21,59.40,-999.00,-999.00,-999.00,0,9.85,5.37,3.42,60.13,59.38,58.70,0,90.14,68.8,42.25
2:24:57,2,0.95,115.0,6.40,6.99,0.16639,6.22,59.41,-999.00,-999.00,-999.00,0,9.90,5.36,3.40,60.13,59.39,58.72,0,90.14,69.9,42.25
2:25:47,2,0.95,115.0,6.20,6.81,0.16735,6.23,59.43,-999.00,-999.00,-999.00,0,9.90,5.36,3.43,60.14,59.39,58.75,0,90.14,69.8,42.25
2:26:37,2,0.95,115.0,6.20,6.75,0.16828,6.24,59.43,-999.00,-999.00,-999.00,0,9.98,5.36,3.38,60.16,59.39,58.75,0,90.14,69.0,42.25
2:27:27,2,0.95,115.0,6.40,6.97,0.16924,6.25,59.43,-999.00,-999.00,-999.00,0,9.98,5.36,3.41,60.16,59.39,58.75,0,90.14,68.5,42.25
2:28:17,2,0.95,115.0,6.30,6.83,0.17019,6.25,59.45,-999.00,-999.00,-999.00,0,10.00,5.36,3.38,60.16,59.42,58.76,0,90.14,69.3,42.25
2:29:08,2,0.95,115.0,6.20,6.80,0.17114,6.22,59.47,-999.00,-999.00,-999.00,0,9.95,5.34,3.38,60.20,59.42,58.78,0,90.14,69.9,42.25
2:29:58,2,0.95,115.0,6.20,6.76,0.17209,6.23,59.50,-999.00,-999.00,-999.00,0,9.94,5.34,3.41,60.23,59.45,58.81,0,90.14,69.6,42.25
2:30:48,2,0.95,115.0,6.30,6.92,0.17310,6.20,59.49,-999.00,-999.00,-999.00,0,9.84,5.33,3.42,60.21,59.47,58.78,0,90.14,69.7,42.25
2:31:38,2,0.95,115.0,6.30,6.89,0.17406,6.24,59.52,-999.00,-999.00,-999.00,0,9.91,5.33,3.47,60.24,59.50,58.81,0,90.14,70.2,42.25
2:32:29,2,0.95,115.0,6.30,6.85,0.17502,6.21,59.51,-999.00,-999.00,-999.00,0,9.81,5.30,3.52,60.24,59.50,58.80,0,90.14,70.3,42.25
2:33:19,2,0.95,115.1,6.20,6.76,0.17596,6.26,59.56,-999.00,-999.00,-999.00,0,9.90,5.33,3.55,60.28,59.53,58.88,0,90.14,70.1,42.25
2:34:09,2,0.95,115.0,6.30,6.84,0.17691,6.25,59.57,-999.00,-999.00,-999.00,0,9.95,5.30,3.51,60.29,59.53,58.89,0.84764,90.14,69.9,42.25
2:34:59,2,0.95,115.1,6.20,6.78,0.17786,6.26,59.56,-999.00,-999.00,-999.00,0,9.96,5.30,3.51,60.28,59.53,58.86,0,90.14,69.9,42.25
2:35:49,2,0.95,115.1,6.10,6.67,0.17879,6.28,59.58,-999.00,-999.00,-999.00,0,10.03,5.33,3.49,60.29,59.55,58.90,0,90.14,70.3,42.25
2:36:40,2,0.95,115.0,6.30,6.92,0.17972,6.27,59.59,-999.00,-999.00,-999.00,0,9.98,5.33,3.49,60.31,59.55,58.91,0,89.94,70.5,42.25
2:37:30,2,0.95,115.0,6.20,6.81,0.18075,6.29,59.62,-999.00,-999.00,-999.00,0,10.09,5.33,3.44,60.35,59.59,58.91,0,89.94,70.4,42.25
2:38:20,2,0.95,115.1,6.10,6.64,0.18168,6.30,59.62,-999.00,-999.00,-999.00,0,10.17,5.33,3.40,60.35,59.61,58.91,0,89.94,70.5,42.25
2:39:10,2,0.95,115.0,6.30,6.88,0.18261,6.26,59.63,-999.00,-999.00,-999.00,0,10.07,5.33,3.38,60.35,59.61,58.93,0.84764,89.94,70.4,42.25
2:40:01,2,0.95,115.0,6.40,7.06,0.18359,6.21,59.64,-999.00,-999.00,-999.00,0,9.95,5.30,3.38,60.35,59.61,58.95,0,89.94,70.2,42.25
2:40:51,2,0.95,115.0,6.40,6.97,0.18456,6.19,59.64,-999.00,-999.00,-999.00,0,9.90,5.28,3.38,60.35,59.61,58.97,0,89.94,70.3,42.25
2:41:41,2,0.95,115.1,6.20,6.72,0.18550,6.20,59.66,-999.00,-999.00,-999.00,0,9.95,5.28,3.38,60.38,59.62,58.97,0,89.94,70.4,42.25
2:42:31,2,0.95,115.1,6.40,6.94,0.18645,6.20,59.67,-999.00,-999.00,-999.00,0,9.92,5.29,3.40,60.39,59.63,58.99,0,89.94,70.4,42.25
2:43:21,2,0.95,115.1,6.30,6.88,0.18741,6.18,59.67,-999.00,-999.00,-999.00,0,9.91,5.24,3.39,60.38,59.65,58.97,0,89.94,70.4,42.25
2:44:11,2,0.95,115.1,6.30,6.84,0.18843,6.21,59.70,-999.00,-999.00,-999.00,0,9.91,5.25,3.47,60.41,59.68,59.00,0,89.94,70.1,42.25
2:45:02,2,0.95,115.1,6.20,6.81,0.18937,6.16,59.68,-999.00,-999.00,-999.00,0,9.80,5.23,3.45,60.40,59.67,58.98,0,89.94,70.0,42.25
2:45:52,2,0.95,115.1,6.30,6.88,0.19032,6.19,59.70,-999.00,-999.00,-999.00,0,9.85,5.24,3.48,60.43,59.68,58.99,0,89.94,69.8,42.25
2:46:42,2,0.95,115.1,6.40,7.04,0.19129,6.18,59.75,-999.00,-999.00,-999.00,0,9.76,5.22,3.55,60.49,59.73,59.02,0,89.94,69.3,42.25
2:47:32,2,0.95,115.1,6.20,6.79,0.19225,6.20,59.76,-999.00,-999.00,-999.00,0,9.84,5.22,3.55,60.49,59.75,59.04,0,89.94,69.3,42.25
2:48:22,2,0.95,115.1,6.20,6.77,0.19318,6.21,59.76,-999.00,-999.00,-999.00,0,9.93,5.22,3.49,60.49,59.74,59.04,0,89.94,69.3,42.25
2:49:13,2,0.95,115.1,6.40,6.98,0.19413,6.22,59.76,-999.00,-999.00,-999.00,0,9.95,5.22,3.49,60.49,59.75,59.05,0,89.94,69.1,42.25
2:50:03,2,0.95,115.1,6.20,6.76,0.19509,6.23,59.77,-999.00,-999.00,-999.00,0,10.03,5.22,3.45,60.51,59.75,59.05,0,89.94,69.7,42.25
2:50:53,2,0.95,115.1,6.20,6.74,0.19601,6.22,59.78,-999.00,-999.00,-999.00,0,10.01,5.22,3.44,60.50,59.76,59.07,0,89.94,68.7,42.25
2:51:44,2,0.95,115.1,6.20,6.80,0.19702,6.23,59.79,-999.00,-999.00,-999.00,0,10.09,5.22,3.39,60.51,59.77,59.08,0,90.14,68.5,42.25
2:52:34,2,0.95,115.1,6.20,6.77,0.19796,6.23,59.80,-999.00,-999.00,-999.00,0,10.12,5.22,3.36,60.51,59.77,59.11,0,90.14,68.7,42.25
2:53:24,2,0.95,115.1,6.20,6.81,0.19891,6.24,59.80,-999.00,-999.00,-999.00,0,10.12,5.22,3.38,60.51,59.77,59.11,0,90.14,68.9,42.25
2:54:14,2,0.95,115.1,6.10,6.67,0.19984,6.25,59.82,-999.00,-999.00,-999.00,0,10.17,5.19,3.38,60.53,59.77,59.16,0,90.14,68.8,42.25
2:55:04,2,0.95,115.1,6.20,6.76,0.20076,6.28,59.84,-999.00,-999.00,-999.00,0,10.28,5.22,3.35,60.54,59.82,59.16,0,90.14,68.9,42.25
2:55:54,2,0.95,115.2,6.20,6.76,0.20170,6.28,59.85,-999.00,-999.00,-999.00,0,10.32,5.22,3.30,60.57,59.83,59.16,0,90.14,68.5,42.25
2:56:45,2,0.95,115.1,6.40,6.95,0.20266,6.26,59.85,-999.00,-999.00,-999.00,0,10.23,5.22,3.34,60.57,59.83,59.16,0,90.14,68.1,42.25
2:57:35,2,0.95,115.1,6.20,6.71,0.20360,6.26,59.86,-999.00,-999.00,-999.00,0,10.28,5.19,3.30,60.57,59.83,59.17,0,90.34,69.3,42.25
2:58:25,2,0.95,115.1,6.30,6.89,0.20460,6.24,59.86,-999.00,-999.00,-999.00,0,10.18,5.22,3.31,60.58,59.84,59.17,0,90.34,68.5,42.25
2:59:15,2,0.95,115.1,6.20,6.79,0.20555,6.26,59.89,-999.00,-999.00,-999.00,0,10.25,5.19,3.33,60.60,59.85,59.21,0,90.34,68.5,42.25
3:00:06,2,0.95,115.1,6.20,6.77,0.20650,6.29,59.93,-999.00,-999.00,-999.00,0,10.28,5.22,3.38,60.65,59.91,59.24,0,90.34,68.8,42.25
3:00:56,2,0.95,115.1,6.20,6.79,0.20743,6.27,59.93,-999.00,-999.00,-999.00,0,10.20,5.22,3.38,60.65,59.91,59.24,0,90.34,69.4,42.25
3:01:46,2,0.95,115.0,6.40,7.00,0.20840,6.24,59.93,-999.00,-999.00,-999.00,0,10.09,5.20,3.44,60.65,59.91,59.24,0,90.34,68.8,42.25
3:02:37,2,0.95,115.0,6.40,7.01,0.20937,6.21,59.93,-999.00,-999.00,-999.00,0,9.98,5.17,3.48,60.65,59.91,59.22,0,90.34,69.4,42.25
3:03:27,2,0.95,115.1,6.20,6.77,0.21032,6.22,59.93,-999.00,-999.00,-999.00,0,10.00,5.17,3.49,60.65,59.91,59.24,0,90.34,69.2,42.25
3:04:17,2,0.95,115.1,6.40,6.87,0.21134,6.25,59.93,-999.00,-999.00,-999.00,0,10.09,5.17,3.49,60.65,59.91,59.24,0,90.34,68.9,42.25
3:05:08,2,0.95,115.1,6.20,6.75,0.21228,6.31,59.97,-999.00,-999.00,-999.00,0,10.21,5.20,3.53,60.72,59.92,59.26,0,90.34,68.8,42.25
3:05:58,2,0.95,115.1,6.20,6.75,0.21322,6.31,59.99,-999.00,-999.00,-999.00,0,10.20,5.16,3.56,60.74,59.97,59.27,0,90.34,68.5,42.25
3:06:48,2,0.95,115.1,6.10,6.62,0.21415,6.34,60.00,-999.00,-999.00,-999.00,0,10.27,5.19,3.57,60.75,59.97,59.27,0,90.34,69.8,42.25
3:07:38,2,0.95,115.1,6.20,6.75,0.21507,6.36,60.00,-999.00,-999.00,-999.00,0,10.34,5.18,3.56,60.75,59.97,59.28,0,90.34,70.3,42.25
3:08:29,2,0.95,115.1,6.10,6.69,0.21600,6.37,60.01,-999.00,-999.00,-999.00,0,10.40,5.16,3.55,60.74,59.97,59.31,0,90.34,70.0,42.25
3:09:19,2,0.95,115.1,6.20,6.77,0.21693,6.36,60.02,-999.00,-999.00,-999.00,0,10.33,5.19,3.56,60.74,60.00,59.33,0,90.34,70.2,42.25
3:10:09,2,0.95,115.1,6.20,6.78,0.21794,6.34,60.05,-999.00,-999.00,-999.00,0,10.28,5.17,3.57,60.79,60.02,59.33,0,90.34,70.5,42.25
3:11:00,2,0.95,115.1,6.10,6.64,0.21887,6.36,60.05,-999.00,-999.00,-999.00,0,10.36,5.17,3.55,60.79,60.02,59.33,0.84764,90.34,69.7,42.25
3:11:50,2,0.95,115.1,6.40,6.96,0.21981,6.34,60.05,-999.00,-999.00,-999.00,0,10.30,5.18,3.55,60.79,60.03,59.34,0,90.34,70.9,42.25
3:12:40,2,0.95,115.1,6.40,6.96,0.22079,6.35,60.07,-999.00,-999.00,-999.00,0,10.31,5.17,3.57,60.79,60.04,59.38,0,90.34,71.1,42.25
3:13:30,2,0.95,115.1,6.20,6.82,0.22174,6.35,60.08,-999.00,-999.00,-999.00,0,10.31,5.17,3.57,60.82,60.05,59.38,0,90.34,71.2,42.25
3:14:21,2,0.95,115.1,6.10,6.64,0.22267,6.38,60.09,-999.00,-999.00,-999.00,0,10.39,5.17,3.57,60.84,60.05,59.38,0,90.14,70.8,42.25
3:15:11,2,0.95,115.1,6.30,6.88,0.22361,6.39,60.09,-999.00,-999.00,-999.00,0,10.42,5.17,3.57,60.84,60.05,59.39,0,90.14,71.0,42.25
3:16:01,2,0.95,115.2,6.40,7.03,0.22458,6.37,60.10,-999.00,-999.00,-999.00,0,10.31,5.17,3.63,60.84,60.07,59.40,0,90.14,71.6,42.25
3:16:51,2,0.95,115.2,6.20,6.77,0.22560,6.38,60.12,-999.00,-999.00,-999.00,0,10.41,5.17,3.57,60.84,60.10,59.41,0.84764,90.14,71.2,42.25
3:17:41,2,0.95,115.2,6.10,6.68,0.22653,6.39,60.13,-999.00,-999.00,-999.00,0,10.42,5.18,3.57,60.87,60.10,59.41,0,90.14,71.5,42.25
3:18:32,2,0.95,115.2,6.20,6.75,0.22747,6.42,60.13,-999.00,-999.00,-999.00,0,10.50,5.21,3.56,60.87,60.11,59.42,0,90.14,71.4,42.25
3:19:22,2,0.95,115.2,6.40,6.99,0.22842,6.38,60.16,-999.00,-999.00,-999.00,0,10.36,5.21,3.57,60.87,60.15,59.45,0,90.14,71.3,42.25
3:20:12,2,0.95,115.2,6.20,6.74,0.22937,6.37,60.17,-999.00,-999.00,-999.00,0,10.38,5.17,3.56,60.90,60.16,59.46,0,90.14,71.6,42.25
3:21:03,2,0.95,115.1,6.10,6.69,0.23030,6.38,60.18,-999.00,-999.00,-999.00,0,10.39,5.19,3.56,60.90,60.17,59.46,0,90.14,71.8,42.25
3:21:53,2,0.95,115.1,6.20,6.73,0.23124,6.42,60.19,-999.00,-999.00,-999.00,0,10.50,5.21,3.56,60.92,60.19,59.46,0,90.14,71.9,42.25
3:22:43,2,0.95,115.1,6.20,6.83,0.23217,6.41,60.22,-999.00,-999.00,-999.00,0,10.48,5.19,3.56,60.95,60.19,59.52,0,90.14,71.5,42.25
3:23:33,2,0.95,115.1,6.10,6.69,0.23311,6.42,60.21,-999.00,-999.00,-999.00,0,10.56,5.17,3.52,60.93,60.19,59.52,0,90.14,71.3,42.25
3:24:23,2,0.95,115.2,6.10,6.61,0.23410,6.41,60.25,-999.00,-999.00,-999.00,0,10.61,5.17,3.44,60.96,60.24,59.54,0,90.14,71.6,42.25
3:25:14,2,0.96,115.1,6.90,7.55,0.23509,6.25,60.25,-999.00,-999.00,-999.00,0,10.15,5.17,3.44,60.96,60.24,59.54,0,90.14,71.8,42.25
3:26:04,2,0.95,115.2,6.70,7.33,0.23614,6.24,60.26,-999.00,-999.00,-999.00,0,10.17,5.16,3.40,60.98,60.25,59.54,0,89.94,70.8,42.25
3:26:54,2,0.95,115.2,6.30,6.90,0.23712,6.27,60.27,-999.00,-999.00,-999.00,0,10.27,5.17,3.38,60.98,60.30,59.54,0,89.94,71.9,42.25
3:27:44,2,0.95,115.0,6.20,6.80,0.23807,6.26,60.26,-999.00,-999.00,-999.00,0,10.28,5.14,3.35,60.98,60.25,59.54,0,89.94,71.9,42.25
3:28:35,2,0.95,115.1,6.30,6.89,0.23901,6.26,60.26,-999.00,-999.00,-999.00,0,10.31,5.15,3.33,60.98,60.25,59.54,0,89.94,71.6,42.25
3:29:25,2,0.95,115.1,6.40,7.02,0.23998,6.24,60.28,-999.00,-999.00,-999.00,0,10.23,5.15,3.35,60.99,60.30,59.55,0,89.94,72.1,42.25
3:30:15,2,0.95,115.1,6.20,6.75,0.24100,6.24,60.30,-999.00,-999.00,-999.00,0,10.27,5.15,3.29,61.01,60.30,59.60,0,89.94,71.8,42.25
3:31:05,2,0.95,115.1,6.50,7.07,0.24194,6.16,60.31,-999.00,-999.00,-999.00,0,10.08,5.12,3.27,61.01,60.31,59.60,0,89.94,72.0,42.25
3:31:55,2,0.95,115.0,6.70,7.39,0.24296,6.05,60.28,-999.00,-999.00,-999.00,0,9.79,5.08,3.28,61.00,60.30,59.54,0,89.94,71.9,42.25
3:32:45,2,0.95,115.1,6.40,6.98,0.24396,6.08,60.30,-999.00,-999.00,-999.00,0,9.87,5.08,3.28,61.01,60.32,59.58,0,89.94,71.9,42.25
3:33:36,2,0.95,115.1,6.20,6.77,0.24490,6.09,60.32,-999.00,-999.00,-999.00,0,9.95,5.08,3.24,61.03,60.32,59.60,0,89.94,71.8,42.25
3:34:26,2,0.95,115.0,6.50,7.09,0.24585,6.00,60.31,-999.00,-999.00,-999.00,0,9.73,5.08,3.18,61.01,60.31,59.60,0,89.94,72.1,42.25
3:35:16,2,0.95,115.0,6.50,7.17,0.24686,5.95,60.31,-999.00,-999.00,-999.00,0,9.65,5.03,3.17,61.02,60.32,59.60,0,89.94,71.9,42.25
3:36:06,2,0.95,115.1,6.30,6.84,0.24783,5.98,60.34,-999.00,-999.00,-999.00,0,9.76,5.03,3.14,61.06,60.32,59.63,0,89.94,71.4,42.25
3:36:57,2,0.95,115.1,6.50,7.16,0.24885,5.82,60.35,-999.00,-999.00,-999.00,0,9.30,5.02,3.15,61.05,60.37,59.64,0,89.94,71.7,42.25
3:37:47,2,0.95,115.1,6.40,7.01,0.24985,5.77,60.33,-999.00,-999.00,-999.00,0,9.24,4.96,3.11,61.05,60.32,59.63,0,89.94,71.6,42.25
3:38:37,2,0.95,115.1,6.20,6.81,0.25080,5.78,60.36,-999.00,-999.00,-999.00,0,9.32,4.97,3.05,61.06,60.38,59.65,0,90.14,71.4,42.25
3:39:27,2,0.95,115.1,6.40,7.06,0.25176,5.74,60.37,-999.00,-999.00,-999.00,0,9.27,4.96,3.00,61.09,60.37,59.64,0,90.14,71.2,42.25
3:40:18,2,0.95,115.0,6.50,7.15,0.25276,5.70,60.37,-999.00,-999.00,-999.00,0,9.18,4.92,3.00,61.12,60.35,59.65,0,90.14,71.2,42.25
3:41:08,2,0.95,115.1,6.30,6.84,0.25373,5.73,60.39,-999.00,-999.00,-999.00,0,9.27,4.95,2.97,61.15,60.38,59.65,0,90.14,70.9,42.25
3:41:58,2,0.95,115.1,6.50,7.11,0.25468,5.58,60.38,-999.00,-999.00,-999.00,0,8.90,4.91,2.93,61.13,60.35,59.65,0,90.14,71.2,42.25
3:42:48,2,0.95,115.1,6.50,7.16,0.25568,5.53,60.38,-999.00,-999.00,-999.00,0,8.79,4.84,2.97,61.12,60.38,59.65,0,90.14,71.2,42.25
3:43:38,2,0.95,115.1,6.30,6.88,0.25672,5.56,60.39,-999.00,-999.00,-999.00,0,8.88,4.84,2.97,61.15,60.38,59.65,0,90.14,70.8,42.25
3:44:29,2,0.95,115.1,6.30,6.88,0.25767,5.60,60.40,-999.00,-999.00,-999.00,0,8.98,4.84,2.97,61.15,60.39,59.66,0,90.14,71.4,42.25
3:45:19,2,0.95,115.1,6.30,6.94,0.25863,5.60,60.39,-999.00,-999.00,-999.00,0,8.99,4.84,2.97,61.15,60.38,59.65,0,90.14,71.5,42.25
3:46:10,2,0.95,115.1,6.30,6.94,0.25959,5.61,60.41,-999.00,-999.00,-999.00,0,9.00,4.84,3.00,61.15,60.41,59.68,0,90.14,71.3,42.25
3:47:00,2,0.95,115.1,6.30,6.84,0.26055,5.63,60.43,-999.00,-999.00,-999.00,0,8.99,4.84,3.05,61.20,60.41,59.68,0,90.14,71.6,42.25
3:47:50,2,0.95,115.1,6.10,6.70,0.26149,5.60,60.43,-999.00,-999.00,-999.00,0,9.02,4.78,3.01,61.15,60.46,59.68,0,90.14,71.7,42.25
3:48:40,2,0.95,115.1,6.30,6.83,0.26243,5.65,60.47,-999.00,-999.00,-999.00,0,9.13,4.83,3.00,61.20,60.47,59.74,0,90.14,71.6,42.25
3:49:31,2,0.95,115.1,6.40,6.98,0.26344,5.62,60.49,-999.00,-999.00,-999.00,0,9.04,4.84,2.97,61.20,60.52,59.75,0,90.14,71.5,42.25
3:50:21,2,0.95,115.1,6.60,7.20,0.26445,5.47,60.46,-999.00,-999.00,-999.00,0,8.74,4.75,2.93,61.19,60.46,59.74,0,90.14,71.6,42.25
3:51:11,2,0.95,115.1,6.30,6.88,0.26542,5.49,60.48,-999.00,-999.00,-999.00,0,8.83,4.75,2.89,61.20,60.49,59.74,0,90.14,71.8,42.25
3:52:01,2,0.95,115.2,6.30,6.89,0.26637,5.52,60.51,-999.00,-999.00,-999.00,0,8.94,4.75,2.86,61.26,60.52,59.76,0,90.14,71.8,42.25
3:52:51,2,0.95,115.1,6.50,7.18,0.26735,5.40,60.49,-999.00,-999.00,-999.00,0,8.65,4.70,2.86,61.20,60.52,59.74,0,90.14,71.7,42.25
3:53:42,2,0.95,115.1,6.30,6.90,0.26832,5.43,60.51,-999.00,-999.00,-999.00,0,8.80,4.70,2.79,61.24,60.52,59.76,0,90.14,71.3,42.25
3:54:32,2,0.95,115.1,6.30,6.89,0.26927,5.37,60.52,-999.00,-999.00,-999.00,0,8.61,4.70,2.80,61.26,60.54,59.76,0,90.14,71.7,42.25
3:55:22,2,0.95,115.1,6.30,6.88,0.27030,5.37,60.51,-999.00,-999.00,-999.00,0,8.65,4.66,2.79,61.22,60.53,59.78,0,90.14,71.8,42.25
3:56:13,2,0.95,115.1,6.30,6.91,0.27125,5.34,60.52,-999.00,-999.00,-999.00,0,8.64,4.67,2.72,61.26,60.54,59.77,0,90.14,72.2,42.25
3:57:03,2,0.95,115.1,6.60,7.27,0.27224,5.26,60.54,-999.00,-999.00,-999.00,0,8.37,4.64,2.77,61.25,60.54,59.82,0,90.14,71.8,42.25
3:57:53,2,0.95,115.1,6.30,6.93,0.27322,5.24,60.54,-999.00,-999.00,-999.00,0,8.45,4.60,2.68,61.27,60.56,59.80,0,89.94,71.9,42.25
3:58:43,2,0.95,115.1,6.20,6.73,0.27416,5.25,60.54,-999.00,-999.00,-999.00,0,8.55,4.59,2.61,61.27,60.54,59.82,0,89.94,71.9,42.25
3:59:33,2,0.95,115.1,6.60,7.25,0.27512,5.15,60.57,-999.00,-999.00,-999.00,0,8.26,4.59,2.61,61.28,60.58,59.86,0,89.94,72.1,42.25
4:00:24,2,0.95,115.1,6.50,7.09,0.27613,5.15,60.55,-999.00,-999.00,-999.00,0,8.31,4.56,2.58,61.28,60.55,59.83,0,89.94,71.8,42.25
4:01:14,2,0.95,115.1,6.20,6.80,0.27709,5.17,60.57,-999.00,-999.00,-999.00,0,8.41,4.56,2.53,61.32,60.55,59.85,0,89.94,71.4,42.25
4:02:04,2,0.95,115.1,6.40,7.03,0.27804,5.10,60.60,-999.00,-999.00,-999.00,0,8.17,4.56,2.58,61.34,60.60,59.87,0,89.94,71.2,42.25
4:02:54,2,0.95,115.2,6.30,6.87,0.27908,5.10,60.57,-999.00,-999.00,-999.00,0,8.25,4.52,2.53,61.33,60.55,59.83,0,89.94,71.3,42.25
4:03:45,2,0.95,115.1,6.30,6.84,0.28002,5.08,60.60,-999.00,-999.00,-999.00,0,8.27,4.51,2.47,61.34,60.60,59.87,0,89.94,71.9,42.25
4:04:35,2,0.95,115.1,6.50,7.13,0.28100,5.07,60.61,-999.00,-999.00,-999.00,0,8.17,4.51,2.53,61.35,60.60,59.87,0,89.94,71.5,42.25
4:05:25,2,0.95,115.1,6.30,6.85,0.28197,5.11,60.63,-999.00,-999.00,-999.00,0,8.27,4.51,2.56,61.38,60.62,59.88,0,89.94,71.6,42.25
4:06:15,2,0.95,115.1,6.10,6.62,0.28290,5.13,60.61,-999.00,-999.00,-999.00,0,8.31,4.49,2.58,61.35,60.60,59.87,0,89.94,71.4,42.25
4:07:06,2,0.95,115.1,6.20,6.84,0.28384,5.17,60.65,-999.00,-999.00,-999.00,0,8.42,4.51,2.59,61.39,60.65,59.90,0,89.94,71.2,42.25
4:07:56,2,0.95,115.0,6.20,6.79,0.28485,5.20,60.66,-999.00,-999.00,-999.00,0,8.51,4.49,2.60,61.38,60.65,59.95,0,89.94,71.4,42.25
4:08:47,2,0.95,115.1,6.10,6.63,0.28578,5.21,60.67,-999.00,-999.00,-999.00,0,8.60,4.46,2.58,61.38,60.67,59.96,0,89.94,71.4,42.25
