Elapsed Time,Board Address,UpperElement,LowerElement,Compressor,Fan,SetPoint,T2(TankSensor),T3A(EvapIn),T3B(EvapOut),T4(CompressorDischarge),T5(Ambient),Current,Voltage,EEV,Hex,Com Err Count,Vrms,Irms,P(kWatts),Energy(Wh),Pres_HI1 (P1),Pres_HI2 (P2),Pres_LOW (P3),HEATER_TOP,HEATER_BOT,T_Shell,Tc_1,Tc_2,Tc_3,Tc_4,Tc_5,Tc_6,Tc_down,T_Shell_2,T_Shell_3,T_Shell_4,RTD_IN,RTD_OUT,RTD_AMB,WATT_HOURS,GALLONS,FLOW(GPM),T_Shell_Raw,Tc_1_Raw,Tc_2_Raw,Tc_3_Raw,Tc_4_Raw,Tc_5_Raw,Tc_6_Raw,Tc_down_Raw,T_Shell_2_Raw,T_Shell_3_Raw,T_Shell_4_Raw,UE Relay,LE Relay
41.656250,128,0,0,1,0,140,119.600000,64.700000,66.600000,116.300000,72.500000,2.600000,242.000000,80.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xAC_0x02_0x87_0x02_0x9A_0x04_0x8B_0x02_0xD5_0x1A_0x00_0xF2_0x00_0x50_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,238.620000,0.002104,0.502000,9.000000,-97.92,-125.42,-40.11,1.00,1.00,214745087.90,121.30,121.30,121.40,121.20,121.10,121.30,118.20,285.40,560.00,-214738534.30,117.60,114.30,66.40,9.00,50.97,0.00,214745087.900000,121.300000,121.300000,121.400000,121.200000,121.100000,121.300000,118.200000,285.400000,560.000000,-214738534.300000,0,0
MSG: ,Run, t =,41.955078
MSG: ,SetMode, t =,41.960937
MSG: ,Stabilize, t =,45.303711
7241.974609,128,0,0,0,0,140,139.800000,75.800000,76.300000,100.900000,86.800000,0.000000,244.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xF6_0x02_0xFB_0x03_0xF1_0x03_0x64_0x00_0x00_0xF4_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.340000,0.000021,0.005000,967.000000,-107.30,-111.67,-46.30,1.00,1.00,214745087.90,140.90,141.70,141.80,141.40,140.40,138.60,77.80,-214738534.30,-214738534.30,-214738534.30,106.40,98.00,68.00,967.00,0.00,0.00,214745087.900000,140.900000,141.700000,141.800000,141.400000,140.400000,138.600000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7251.974609,128,0,0,0,0,140,139.800000,75.700000,76.500000,100.900000,86.900000,0.000000,244.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xF5_0x02_0xFD_0x03_0xF1_0x03_0x65_0x00_0x00_0xF4_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.340000,0.000017,0.004000,967.000000,-121.67,-87.80,-56.74,1.00,1.00,214745087.90,141.00,141.60,141.70,141.40,140.40,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,107.20,98.30,68.00,967.00,0.00,0.00,214745087.900000,141.000000,141.600000,141.700000,141.400000,140.400000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7261.974609,128,0,0,0,0,140,139.800000,75.700000,76.300000,100.900000,86.600000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xF5_0x02_0xFB_0x03_0xF1_0x03_0x62_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.280000,0.000013,0.003000,967.000000,-117.67,-87.17,-52.49,1.00,1.00,214745087.90,141.00,141.60,141.70,141.40,140.40,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,106.70,98.20,68.00,967.00,0.00,0.00,214745087.900000,141.000000,141.600000,141.700000,141.400000,140.400000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7271.974609,128,0,0,0,0,140,139.800000,75.700000,76.500000,100.700000,86.500000,0.000000,244.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xF5_0x02_0xFD_0x03_0xEF_0x03_0x61_0x00_0x00_0xF4_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.610000,0.000004,0.001000,967.000000,-104.67,-110.67,-41.74,1.00,1.00,214745087.90,141.10,141.60,141.70,141.30,140.40,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,106.30,98.50,68.00,967.00,0.00,0.00,214745087.900000,141.100000,141.600000,141.700000,141.300000,140.400000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7281.974609,128,0,0,0,0,140,139.700000,75.700000,76.300000,100.400000,86.600000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x75_0x02_0xF5_0x02_0xFB_0x03_0xEC_0x03_0x62_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.520000,0.000013,0.003000,967.000000,-92.80,-127.05,-36.61,1.00,1.00,214745087.90,141.20,141.60,141.70,141.30,140.30,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,106.80,98.60,68.00,967.00,0.00,0.00,214745087.900000,141.200000,141.600000,141.700000,141.300000,140.300000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7291.973633,128,0,0,0,0,140,139.800000,75.700000,76.000000,100.400000,86.600000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xF5_0x02_0xF8_0x03_0xEC_0x03_0x62_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.190000,0.000017,0.004000,967.000000,-98.17,-128.93,-38.24,1.00,1.00,214745087.90,141.10,141.60,141.70,141.30,140.40,138.50,77.80,67.30,501.90,-214738534.30,106.70,98.30,68.00,967.00,0.00,0.00,214745087.900000,141.100000,141.600000,141.700000,141.300000,140.400000,138.500000,77.800000,67.300000,501.900000,-214738534.300000,0,0
7301.974609,128,0,0,0,0,140,139.900000,75.700000,76.500000,100.400000,86.500000,0.000000,244.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x77_0x02_0xF5_0x02_0xFD_0x03_0xEC_0x03_0x61_0x00_0x00_0xF4_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.490000,0.000017,0.004000,967.000000,-104.67,-113.67,-45.24,1.00,1.00,214745087.90,141.10,141.60,141.70,141.30,140.40,138.50,77.80,-89.30,-214738534.30,-214738534.30,106.70,98.40,68.00,967.00,0.00,0.00,214745087.900000,141.100000,141.600000,141.700000,141.300000,140.400000,138.500000,77.800000,-89.300000,-214738534.300000,-214738534.300000,0,0
7311.974609,128,0,0,0,0,140,139.700000,75.700000,76.300000,100.400000,86.600000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x75_0x02_0xF5_0x02_0xFB_0x03_0xEC_0x03_0x62_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.370000,0.000021,0.005000,967.000000,-109.67,-109.05,-49.61,1.00,1.00,214745087.90,141.10,141.60,141.70,141.30,140.30,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,106.70,98.50,68.00,967.00,0.00,0.00,214745087.900000,141.100000,141.600000,141.700000,141.300000,140.300000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7321.974609,128,0,0,0,0,140,139.900000,75.700000,76.100000,100.100000,86.800000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x77_0x02_0xF5_0x02_0xF9_0x03_0xE9_0x03_0x64_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.550000,0.000021,0.005000,967.000000,-112.05,-108.17,-51.24,1.00,1.00,214745087.90,141.10,141.60,141.70,141.40,140.40,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,106.40,98.50,68.00,967.00,0.00,0.00,214745087.900000,141.100000,141.600000,141.700000,141.400000,140.400000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7331.974609,128,0,0,0,0,140,139.800000,75.500000,76.100000,100.100000,86.300000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xF3_0x02_0xF9_0x03_0xE9_0x03_0x5F_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.400000,0.000021,0.005000,967.000000,-109.30,-110.30,-48.36,1.00,1.00,214745087.90,141.00,141.60,141.70,141.40,140.30,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,106.70,98.40,68.10,967.00,0.00,0.00,214745087.900000,141.000000,141.600000,141.700000,141.400000,140.300000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7341.974609,128,0,0,0,0,140,139.800000,75.500000,75.800000,100.100000,86.600000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xF3_0x02_0xF6_0x03_0xE9_0x03_0x62_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.490000,0.000021,0.005000,967.000000,-107.30,-112.17,-46.05,1.00,1.00,214745087.90,140.90,141.60,141.70,141.40,140.40,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,106.20,98.40,68.10,967.00,0.00,0.00,214745087.900000,140.900000,141.600000,141.700000,141.400000,140.400000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7351.974609,128,0,0,0,0,140,139.700000,75.400000,76.100000,100.100000,86.500000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x75_0x02_0xF2_0x02_0xF9_0x03_0xE9_0x03_0x61_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.190000,0.000017,0.004000,967.000000,-101.17,-119.67,-43.30,1.00,1.00,214745087.90,140.80,141.60,141.70,141.40,140.40,138.50,77.80,214.60,-214738534.30,-214738534.30,106.20,98.50,68.10,967.00,0.00,0.00,214745087.900000,140.800000,141.600000,141.700000,141.400000,140.400000,138.500000,77.800000,214.600000,-214738534.300000,-214738534.300000,0,0
7361.974609,128,0,0,0,0,140,139.700000,75.200000,76.000000,100.100000,86.500000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x75_0x02_0xF0_0x02_0xF8_0x03_0xE9_0x03_0x61_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,238.980000,0.000021,0.005000,967.000000,-97.05,-127.67,-37.42,1.00,1.00,214745087.90,140.70,141.60,141.70,141.40,140.40,138.50,77.80,80.40,488.30,-214738534.30,104.90,98.60,68.00,967.00,0.00,0.00,214745087.900000,140.700000,141.600000,141.700000,141.400000,140.400000,138.500000,77.800000,80.400000,488.300000,-214738534.300000,0,0
7371.974609,128,0,0,0,0,140,139.700000,75.100000,76.100000,99.800000,86.300000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x75_0x02_0xEF_0x02_0xF9_0x03_0xE6_0x03_0x5F_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,238.980000,0.000013,0.003000,967.000000,-91.92,-126.92,-36.55,1.00,1.00,214745087.90,141.00,141.60,141.70,141.40,140.40,138.50,77.80,-214738534.30,-214738534.30,-70.70,104.50,98.50,68.00,967.00,0.00,0.00,214745087.900000,141.000000,141.600000,141.700000,141.400000,140.400000,138.500000,77.800000,-214738534.300000,-214738534.300000,-70.700000,0,0
7381.975586,128,0,0,0,0,140,139.700000,75.200000,76.000000,99.800000,86.300000,0.000000,242.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x75_0x02_0xF0_0x02_0xF8_0x03_0xE6_0x03_0x5F_0x00_0x00_0xF2_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.010000,0.000008,0.002000,967.000000,-104.17,-107.17,-44.42,1.00,1.00,214745087.90,140.90,141.60,141.70,141.40,140.30,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,105.30,98.60,68.20,967.00,0.00,0.00,214745087.900000,140.900000,141.600000,141.700000,141.400000,140.300000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7391.974609,128,0,0,0,0,140,139.800000,75.100000,75.700000,99.500000,86.200000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xEF_0x02_0xF5_0x03_0xE3_0x03_0x5E_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.250000,0.000013,0.003000,967.000000,-117.30,-87.92,-54.80,1.00,1.00,214745087.90,140.90,141.60,141.60,141.30,140.40,138.40,77.80,-164.20,-51.60,-214738534.30,105.50,98.40,68.20,967.00,0.00,0.00,214745087.900000,140.900000,141.600000,141.600000,141.300000,140.400000,138.400000,77.800000,-164.200000,-51.600000,-214738534.300000,0,0
7401.973633,128,0,0,0,0,140,139.800000,75.200000,75.800000,99.800000,86.200000,0.000000,244.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xF0_0x02_0xF6_0x03_0xE6_0x03_0x5E_0x00_0x00_0xF4_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.520000,0.000021,0.005000,967.000000,-115.80,-97.80,-56.61,1.00,1.00,214745087.90,140.70,141.60,141.70,141.30,140.40,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,105.00,98.50,68.20,967.00,0.00,0.00,214745087.900000,140.700000,141.600000,141.700000,141.300000,140.400000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7411.973633,128,0,0,0,0,140,139.700000,75.100000,75.800000,99.500000,86.000000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x75_0x02_0xEF_0x02_0xF6_0x03_0xE3_0x03_0x5C_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.670000,0.000021,0.005000,967.000000,-96.92,-125.92,-40.74,1.00,1.00,214745087.90,140.70,141.60,141.70,141.30,140.40,138.50,77.80,249.80,-104.40,-214738534.30,105.30,98.60,68.20,967.00,0.00,0.00,214745087.900000,140.700000,141.600000,141.700000,141.300000,140.400000,138.500000,77.800000,249.800000,-104.400000,-214738534.300000,0,0
7421.973633,128,0,0,0,0,140,139.900000,75.100000,75.700000,99.500000,86.300000,0.000000,245.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x77_0x02_0xEF_0x02_0xF5_0x03_0xE3_0x03_0x5F_0x00_0x00_0xF5_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.610000,0.000013,0.003000,967.000000,-92.80,-129.68,-36.30,1.00,1.00,214745087.90,141.00,141.60,141.70,141.30,140.30,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,105.50,98.80,68.20,967.00,0.00,0.00,214745087.900000,141.000000,141.600000,141.700000,141.300000,140.300000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7431.973633,128,0,0,0,0,140,139.800000,75.100000,75.700000,99.200000,86.000000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xEF_0x02_0xF5_0x03_0xE0_0x03_0x5C_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.280000,0.000008,0.002000,967.000000,-104.55,-107.92,-43.30,1.00,1.00,214745087.90,140.90,141.60,141.70,141.30,140.30,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,106.00,99.00,68.30,967.00,0.00,0.00,214745087.900000,140.900000,141.600000,141.700000,141.300000,140.300000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7441.972656,128,0,0,0,0,140,139.800000,75.100000,75.500000,99.200000,86.000000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xEF_0x02_0xF3_0x03_0xE0_0x03_0x5C_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.190000,0.000008,0.002000,967.000000,-118.92,-88.42,-52.11,1.00,1.00,214745087.90,141.00,141.60,141.60,141.30,140.30,138.40,77.70,106.50,-214738534.30,-214738534.30,105.60,99.40,68.20,967.00,0.00,0.00,214745087.900000,141.000000,141.600000,141.600000,141.300000,140.300000,138.400000,77.700000,106.500000,-214738534.300000,-214738534.300000,0,0
7451.972656,128,0,0,0,0,140,139.800000,75.000000,75.700000,98.900000,86.000000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xEE_0x02_0xF5_0x03_0xDD_0x03_0x5C_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.220000,0.000017,0.004000,967.000000,-124.42,-89.42,-56.42,1.00,1.00,214745087.90,141.00,141.60,141.70,141.30,140.30,138.50,77.70,-214738534.30,-214738534.30,-214738534.30,105.50,99.90,68.10,967.00,0.00,0.00,214745087.900000,141.000000,141.600000,141.700000,141.300000,140.300000,138.500000,77.700000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7461.972656,128,0,0,0,0,140,139.800000,75.100000,75.700000,99.200000,85.700000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xEF_0x02_0xF5_0x03_0xE0_0x03_0x59_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.370000,0.000021,0.005000,967.000000,-108.17,-112.17,-46.24,1.00,1.00,214745087.90,140.70,141.60,141.70,141.30,140.40,138.40,77.70,-214738534.30,-214738534.30,-214738534.30,105.60,99.70,68.10,967.00,0.00,0.00,214745087.900000,140.700000,141.600000,141.700000,141.300000,140.400000,138.400000,77.700000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7471.972656,128,0,0,0,0,140,139.800000,75.100000,75.500000,98.900000,85.900000,0.000000,244.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xEF_0x02_0xF3_0x03_0xDD_0x03_0x5B_0x00_0x00_0xF4_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.340000,0.000017,0.004000,968.000000,-91.80,-126.55,-35.74,1.00,1.00,214745087.90,141.00,141.50,141.60,141.30,140.40,138.40,77.70,-257.20,-70.00,-118.80,105.60,99.20,68.00,968.00,0.00,0.00,214745087.900000,141.000000,141.500000,141.600000,141.300000,140.400000,138.400000,77.700000,-257.200000,-70.000000,-118.800000,0,0
7481.973633,128,0,0,0,0,140,139.700000,74.800000,75.700000,98.900000,85.700000,0.000000,244.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x75_0x02_0xEC_0x02_0xF5_0x03_0xDD_0x03_0x59_0x00_0x00_0xF4_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.430000,0.000008,0.002000,968.000000,-108.17,-103.05,-47.24,1.00,1.00,214745087.90,141.10,141.60,141.70,141.40,140.40,138.40,77.70,-214738534.30,-214738534.30,-214738534.30,106.20,98.80,68.00,968.00,0.00,0.00,214745087.900000,141.100000,141.600000,141.700000,141.400000,140.400000,138.400000,77.700000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7491.973633,128,0,0,0,0,140,139.900000,75.000000,75.500000,98.900000,85.700000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x77_0x02_0xEE_0x02_0xF3_0x03_0xDD_0x03_0x59_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.310000,0.000017,0.004000,968.000000,-124.92,-91.17,-55.99,1.00,1.00,214745087.90,141.20,141.70,141.70,141.40,140.40,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,106.50,98.60,68.00,968.00,0.00,0.00,214745087.900000,141.200000,141.700000,141.700000,141.400000,140.400000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7501.973633,128,0,0,0,0,140,139.700000,74.800000,75.200000,98.600000,85.700000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x75_0x02_0xEC_0x02_0xF0_0x03_0xDA_0x03_0x59_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.040000,0.000017,0.004000,968.000000,-104.55,-113.92,-45.61,1.00,1.00,214745087.90,141.40,141.60,141.70,141.40,140.40,138.40,77.70,-214738534.30,-214738534.30,-214738534.30,106.20,98.50,68.00,968.00,0.00,0.00,214745087.900000,141.400000,141.600000,141.700000,141.400000,140.400000,138.400000,77.700000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7511.974609,128,0,0,0,0,140,139.700000,75.000000,75.400000,98.900000,86.000000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x75_0x02_0xEE_0x02_0xF2_0x03_0xDD_0x03_0x5C_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.430000,0.000017,0.004000,968.000000,-95.55,-126.42,-35.61,1.00,1.00,214745087.90,141.30,141.60,141.70,141.30,140.40,138.40,77.70,7.60,330.40,-214738534.30,106.10,98.60,68.00,968.00,0.00,0.00,214745087.900000,141.300000,141.600000,141.700000,141.300000,140.400000,138.400000,77.700000,7.600000,330.400000,-214738534.300000,0,0
7521.974609,128,0,0,0,0,140,139.800000,75.000000,75.500000,98.900000,85.600000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xEE_0x02_0xF3_0x03_0xDD_0x03_0x58_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.400000,0.000013,0.003000,968.000000,-99.30,-120.80,-36.61,1.00,1.00,214745087.90,141.10,141.60,141.70,141.30,140.40,138.50,77.80,-214738534.30,-214738534.30,-214738534.30,105.90,98.80,68.00,968.00,0.00,0.00,214745087.900000,141.100000,141.600000,141.700000,141.300000,140.400000,138.500000,77.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
7531.974609,128,0,0,0,0,140,139.800000,74.800000,75.400000,98.600000,85.700000,0.000000,243.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xEC_0x02_0xF2_0x03_0xDA_0x03_0x59_0x00_0x00_0xF3_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.370000,0.000013,0.003000,968.000000,-118.30,-92.80,-49.92,1.00,1.00,214745087.90,141.10,141.60,141.60,141.30,140.40,138.40,77.70,67.70,-214738534.30,-214738534.30,105.70,100.30,68.00,968.00,0.00,0.00,214745087.900000,141.100000,141.600000,141.600000,141.300000,140.400000,138.400000,77.700000,67.700000,-214738534.300000,-214738534.300000,0,0
7541.974609,128,0,0,0,0,140,139.800000,74.500000,75.200000,98.300000,85.700000,0.000000,244.000000,90.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x00_0x00_0x8C_0x05_0x76_0x02_0xE9_0x02_0xF0_0x03_0xD7_0x03_0x59_0x00_0x00_0xF4_0x00_0x5A_0x00_0x01_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x00_0x05_0x02_0x01_0x02,0,239.430000,0.000017,0.004000,968.000000,-124.92,-90.42,-55.99,1.00,1.00,214745087.90,141.10,141.60,141.60,141.30,140.40,138.40,77.70,-214738534.30,-214738534.30,-214738534.30,104.90,100.10,68.00,968.00,0.00,0.00,214745087.900000,141.100000,141.600000,141.600000,141.300000,140.400000,138.400000,77.700000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
